NIS code/code NIS;Jaar/Année;autodiefstal/vol de voiture;
23060;2014;5.13;
23062;2014;14.46;
23064;2014;12.92;
23077;2014;15.37;
23081;2014;2.88;
23086;2014;16.63;
23088;2014;18.04;
23094;2014;4.01;
23095;2014;0.00;
23096;2014;7.15;
23097;2014;3.07;
23098;2014;70.83;
23099;2014;7.57;
23100;2014;8.19;
23101;2014;9.68;
23102;2014;16.13;
23103;2014;13.23;
23104;2014;7.22;
23105;2014;9.41;
24001;2014;6.08;
24007;2014;3.09;
24008;2014;6.87;
24009;2014;7.53;
24011;2014;0.00;
24014;2014;4.11;
24016;2014;4.19;
24020;2014;7.83;
24028;2014;2.30;
24033;2014;1.23;
24038;2014;14.34;
24041;2014;0.00;
24043;2014;5.01;
24045;2014;7.03;
24048;2014;1.25;
24054;2014;0.00;
24055;2014;11.19;
24059;2014;9.43;
24062;2014;7.12;
24066;2014;1.07;
24086;2014;1.72;
24094;2014;3.07;
24104;2014;12.82;
24107;2014;8.23;
24109;2014;1.12;
24130;2014;0.00;
24133;2014;4.21;
24134;2014;4.95;
24135;2014;5.67;
24137;2014;0.00;
25005;2014;4.72;
25014;2014;9.20;
25015;2014;7.93;
25018;2014;2.65;
25023;2014;7.15;
25031;2014;21.12;
25037;2014;8.67;
25043;2014;11.96;
25044;2014;6.29;
25048;2014;11.06;
25050;2014;4.61;
25068;2014;26.56;
25072;2014;30.24;
25084;2014;9.56;
25091;2014;16.96;
25105;2014;11.57;
25107;2014;18.12;
25110;2014;19.66;
25112;2014;11.67;
25117;2014;7.50;
25118;2014;10.32;
25119;2014;11.74;
25120;2014;5.80;
25121;2014;24.91;
25122;2014;17.92;
25123;2014;12.83;
25124;2014;12.23;
31003;2014;5.30;
31004;2014;4.67;
31005;2014;3.65;
31006;2014;1.30;
31012;2014;4.13;
31022;2014;5.46;
31033;2014;3.13;
31040;2014;0.69;
31042;2014;4.47;
31043;2014;9.40;
32003;2014;0.00;
32006;2014;2.94;
32010;2014;3.29;
32011;2014;3.31;
32030;2014;3.72;
33011;2014;6.23;
33016;2014;0.00;
33021;2014;2.97;
33029;2014;8.22;
33037;2014;1.12;
33039;2014;3.23;
33040;2014;12.40;
33041;2014;10.73;
34002;2014;6.07;
34003;2014;3.25;
34009;2014;2.62;
34013;2014;7.71;
34022;2014;12.12;
34023;2014;0.82;
34025;2014;0.00;
34027;2014;24.73;
34040;2014;4.15;
34041;2014;14.63;
34042;2014;5.38;
34043;2014;11.70;
35002;2014;3.47;
35005;2014;1.38;
35006;2014;2.19;
35011;2014;5.52;
35013;2014;8.69;
35014;2014;4.99;
35029;2014;9.80;
36006;2014;2.90;
36007;2014;6.72;
36008;2014;7.01;
36010;2014;4.61;
36011;2014;3.57;
36012;2014;4.08;
36015;2014;4.34;
36019;2014;3.67;
37002;2014;3.64;
37007;2014;0.00;
37010;2014;1.90;
37011;2014;1.85;
37012;2014;2.62;
37015;2014;2.24;
37017;2014;1.54;
37018;2014;3.02;
37020;2014;2.96;
38002;2014;2.54;
38008;2014;5.33;
38014;2014;4.48;
38016;2014;4.39;
38025;2014;8.75;
41002;2014;10.02;
41011;2014;10.47;
41018;2014;7.08;
41024;2014;1.84;
41027;2014;5.66;
41034;2014;4.83;
41048;2014;9.30;
41063;2014;0.00;
41081;2014;4.06;
41082;2014;8.23;
42003;2014;3.35;
42004;2014;5.91;
42006;2014;5.94;
42008;2014;2.87;
42010;2014;5.21;
42011;2014;6.54;
42023;2014;15.12;
42025;2014;9.04;
42026;2014;7.16;
42028;2014;3.25;
43002;2014;3.16;
43005;2014;4.42;
43007;2014;2.32;
43010;2014;2.56;
43014;2014;2.00;
43018;2014;8.81;
44001;2014;5.39;
44011;2014;4.91;
44012;2014;0.00;
44013;2014;2.88;
44019;2014;3.89;
44020;2014;5.06;
44021;2014;12.48;
44029;2014;0.00;
44034;2014;8.51;
44036;2014;8.44;
44040;2014;12.99;
44043;2014;5.72;
44045;2014;5.06;
44048;2014;4.95;
44049;2014;6.64;
44052;2014;2.41;
44064;2014;5.21;
44072;2014;0.00;
44073;2014;4.55;
44080;2014;1.84;
44081;2014;3.88;
45017;2014;4.86;
45035;2014;7.01;
45041;2014;12.49;
45057;2014;2.23;
45059;2014;4.44;
45060;2014;4.74;
45061;2014;2.07;
45062;2014;7.39;
45063;2014;2.42;
45064;2014;0.00;
45065;2014;1.95;
46003;2014;15.08;
46013;2014;7.69;
46014;2014;7.02;
46020;2014;2.58;
46021;2014;6.57;
46024;2014;10.96;
46025;2014;6.78;
51004;2014;16.04;
51008;2014;17.48;
51009;2014;27.19;
51012;2014;27.84;
51014;2014;0.00;
51017;2014;4.85;
51019;2014;8.64;
51065;2014;9.82;
52010;2014;52.59;
52011;2014;82.98;
52012;2014;30.13;
52015;2014;71.40;
52018;2014;19.88;
52021;2014;49.41;
52022;2014;56.10;
52025;2014;40.74;
52043;2014;32.35;
52048;2014;39.72;
52055;2014;49.50;
52063;2014;19.56;
52074;2014;22.17;
52075;2014;42.94;
53014;2014;21.30;
53020;2014;14.96;
53028;2014;14.69;
53039;2014;30.35;
53044;2014;19.11;
53046;2014;20.57;
53053;2014;34.06;
53065;2014;16.81;
53068;2014;38.88;
53070;2014;33.30;
53082;2014;28.68;
53083;2014;8.53;
53084;2014;15.31;
54007;2014;61.28;
54010;2014;25.60;
55004;2014;14.63;
55010;2014;11.41;
55022;2014;43.85;
55023;2014;17.40;
55035;2014;27.80;
55039;2014;3.71;
55040;2014;24.46;
55050;2014;10.44;
56001;2014;29.96;
56005;2014;22.88;
56011;2014;25.88;
56016;2014;8.91;
56022;2014;41.73;
56029;2014;25.26;
56044;2014;22.47;
56049;2014;22.13;
56051;2014;30.57;
56078;2014;21.38;
56085;2014;17.52;
56086;2014;22.04;
56087;2014;29.49;
56088;2014;17.67;
57003;2014;14.15;
57018;2014;12.50;
57027;2014;25.70;
57062;2014;34.63;
57064;2014;19.41;
57072;2014;28.05;
57081;2014;24.98;
57093;2014;13.89;
57094;2014;4.56;
57095;2014;12.54;
61003;2014;17.20;
61010;2014;25.43;
61012;2014;12.69;
61019;2014;6.07;
61024;2014;8.46;
61028;2014;12.84;
61031;2014;43.29;
61039;2014;2.99;
61041;2014;16.83;
61043;2014;12.83;
61048;2014;20.87;
61063;2014;7.58;
61068;2014;23.60;
61072;2014;27.92;
61079;2014;0.00;
61080;2014;42.25;
61081;2014;10.42;
62003;2014;35.68;
62006;2014;34.51;
62009;2014;18.88;
62011;2014;9.21;
62015;2014;16.16;
62022;2014;12.99;
62026;2014;19.95;
62027;2014;6.26;
62032;2014;15.43;
62038;2014;9.34;
62051;2014;47.02;
62060;2014;18.37;
62063;2014;61.73;
62079;2014;18.09;
62093;2014;40.03;
62096;2014;48.04;
62099;2014;16.14;
62100;2014;14.92;
62108;2014;27.03;
62118;2014;38.50;
62119;2014;10.65;
62120;2014;24.05;
62121;2014;17.25;
62122;2014;14.67;
63001;2014;0.00;
63003;2014;10.27;
63004;2014;24.65;
63012;2014;0.00;
63013;2014;0.00;
63020;2014;21.01;
63023;2014;3.54;
63035;2014;10.28;
63038;2014;5.25;
63040;2014;8.82;
63045;2014;3.98;
63046;2014;12.13;
63048;2014;11.11;
63049;2014;7.58;
63057;2014;16.06;
63058;2014;17.08;
63061;2014;8.09;
63067;2014;9.49;
63072;2014;23.85;
63073;2014;8.90;
63075;2014;22.33;
63076;2014;21.54;
63079;2014;16.92;
63080;2014;1.82;
63084;2014;9.98;
63086;2014;0.00;
63087;2014;0.00;
63088;2014;9.73;
63089;2014;7.02;
64008;2014;5.81;
64015;2014;32.74;
64021;2014;19.33;
64023;2014;4.93;
64025;2014;9.52;
64029;2014;0.00;
64034;2014;9.34;
64047;2014;15.62;
64056;2014;15.90;
64063;2014;0.00;
64065;2014;37.85;
64074;2014;18.65;
64075;2014;11.95;
64076;2014;4.15;
71002;2014;8.16;
71004;2014;7.27;
71011;2014;4.20;
71016;2014;14.32;
71017;2014;7.46;
71020;2014;3.21;
71022;2014;15.32;
71024;2014;7.33;
71034;2014;10.42;
71037;2014;7.01;
71045;2014;0.00;
71047;2014;8.25;
71053;2014;4.77;
71057;2014;6.00;
71066;2014;9.84;
71067;2014;6.21;
71069;2014;1.51;
71070;2014;5.68;
72003;2014;24.36;
72004;2014;18.42;
72018;2014;18.60;
72020;2014;6.71;
72021;2014;17.53;
72025;2014;15.45;
72029;2014;16.13;
72030;2014;11.69;
72037;2014;19.19;
72038;2014;5.12;
72039;2014;8.06;
72040;2014;5.60;
72041;2014;10.41;
73001;2014;8.83;
73006;2014;6.07;
73009;2014;1.32;
73022;2014;4.04;
73028;2014;0.00;
73032;2014;0.00;
73040;2014;3.58;
73042;2014;12.20;
73066;2014;7.25;
73083;2014;6.38;
73098;2014;1.95;
73107;2014;25.65;
73109;2014;3.15;
81001;2014;19.27;
81003;2014;0.00;
81004;2014;23.76;
81013;2014;10.38;
81015;2014;14.45;
82003;2014;13.42;
82005;2014;0.00;
82009;2014;12.22;
82014;2014;18.16;
82032;2014;12.30;
82036;2014;5.25;
82037;2014;10.81;
82038;2014;22.42;
83012;2014;15.00;
83013;2014;8.07;
83028;2014;15.13;
83031;2014;6.81;
83034;2014;10.66;
83040;2014;11.44;
83044;2014;5.54;
83049;2014;15.15;
83055;2014;7.84;
84009;2014;14.93;
84010;2014;2.70;
84016;2014;9.98;
84029;2014;0.00;
84033;2014;3.01;
84035;2014;0.00;
84043;2014;6.51;
84050;2014;2.38;
84059;2014;5.36;
84068;2014;12.71;
84075;2014;5.04;
84077;2014;9.58;
85007;2014;8.60;
85009;2014;5.52;
85011;2014;8.70;
85024;2014;16.47;
85026;2014;19.46;
85034;2014;0.00;
85039;2014;3.67;
85045;2014;12.14;
85046;2014;4.33;
85047;2014;23.60;
91005;2014;6.85;
91013;2014;3.50;
91015;2014;3.91;
91030;2014;5.21;
91034;2014;13.56;
91054;2014;12.04;
91059;2014;13.20;
91064;2014;6.04;
91072;2014;9.38;
91103;2014;13.48;
91114;2014;10.54;
91120;2014;10.99;
91141;2014;14.94;
91142;2014;11.63;
91143;2014;16.10;
92003;2014;18.94;
92006;2014;9.05;
92035;2014;10.58;
92045;2014;21.27;
92048;2014;15.60;
92054;2014;9.12;
92087;2014;21.34;
92094;2014;26.16;
92097;2014;3.06;
92101;2014;12.29;
92114;2014;25.39;
92137;2014;25.65;
92138;2014;18.52;
92140;2014;25.84;
92141;2014;13.22;
92142;2014;19.06;
93010;2014;18.56;
93014;2014;16.78;
93018;2014;9.74;
93022;2014;29.12;
93056;2014;19.59;
93088;2014;16.60;
93090;2014;8.52;
