NIS code/code NIS;Jaar/Année;diefstal uit of aan voertuig/vol dans ou sur un véhicule;
84043;2012;55.18;
84050;2012;2.22;
84059;2012;22.58;
84068;2012;71.22;
84075;2012;28.59;
84077;2012;108.19;
85007;2012;24.72;
85009;2012;15.46;
85011;2012;51.69;
85024;2012;26.25;
85026;2012;51.21;
85034;2012;9.31;
85039;2012;14.04;
85045;2012;62.98;
85046;2012;57.65;
85047;2012;28.92;
91005;2012;44.59;
91013;2012;33.16;
91015;2012;30.03;
91030;2012;51.26;
91034;2012;83.40;
91054;2012;33.84;
91059;2012;41.27;
91064;2012;42.28;
91072;2012;105.54;
91103;2012;21.27;
91114;2012;60.51;
91120;2012;23.58;
91141;2012;41.76;
91142;2012;57.88;
91143;2012;39.01;
92003;2012;67.40;
92006;2012;8.45;
92035;2012;72.62;
92045;2012;89.23;
92048;2012;62.26;
92054;2012;55.19;
92087;2012;42.05;
92094;2012;129.08;
92097;2012;32.02;
92101;2012;26.94;
92114;2012;61.93;
92137;2012;68.05;
92138;2012;50.94;
92140;2012;160.51;
92141;2012;79.06;
92142;2012;58.44;
93010;2012;23.55;
93014;2012;51.58;
93018;2012;9.19;
93022;2012;38.31;
93056;2012;95.91;
93088;2012;44.43;
93090;2012;31.50;
11001;2013;6.67;
11002;2013;327.81;
11004;2013;18.61;
11005;2013;99.90;
11007;2013;94.85;
11008;2013;28.31;
11009;2013;26.38;
11013;2013;47.04;
11016;2013;29.24;
11018;2013;35.61;
11021;2013;38.38;
11022;2013;42.31;
11023;2013;39.45;
11024;2013;56.96;
11025;2013;23.93;
11029;2013;66.61;
11030;2013;41.70;
11035;2013;46.35;
11037;2013;60.25;
11038;2013;25.97;
11039;2013;19.47;
11040;2013;43.69;
11044;2013;37.26;
11050;2013;64.06;
11052;2013;60.39;
11053;2013;31.64;
11054;2013;22.62;
11055;2013;25.16;
11056;2013;30.28;
11057;2013;25.41;
12002;2013;10.85;
12005;2013;14.99;
12007;2013;10.30;
12009;2013;19.90;
12014;2013;16.93;
12021;2013;30.31;
12025;2013;82.12;
12026;2013;16.72;
12029;2013;10.25;
12030;2013;27.52;
12034;2013;6.18;
12035;2013;16.51;
12040;2013;72.27;
13001;2013;18.47;
13002;2013;16.06;
13003;2013;11.85;
13004;2013;20.05;
13006;2013;15.80;
13008;2013;22.29;
13010;2013;28.02;
13011;2013;34.87;
13012;2013;25.95;
13013;2013;14.46;
13014;2013;42.20;
13016;2013;14.94;
13017;2013;25.84;
13019;2013;55.43;
13021;2013;5.79;
13023;2013;3.48;
13025;2013;27.85;
13029;2013;26.06;
13031;2013;17.68;
13035;2013;13.50;
13036;2013;29.63;
13037;2013;24.48;
13040;2013;57.67;
13044;2013;15.77;
13046;2013;24.04;
13049;2013;14.47;
13053;2013;14.56;
21001;2013;397.78;
21002;2013;221.42;
21003;2013;199.18;
21004;2013;727.57;
21005;2013;279.49;
21006;2013;60.18;
21007;2013;267.93;
21008;2013;210.01;
21009;2013;369.94;
21010;2013;304.45;
21011;2013;338.44;
21012;2013;420.71;
21013;2013;683.11;
21014;2013;252.92;
21015;2013;242.01;
21016;2013;127.01;
21017;2013;214.57;
21018;2013;143.10;
21019;2013;94.79;
21020;2013;0.00;
23002;2013;112.46;
23003;2013;83.40;
23009;2013;29.48;
23016;2013;168.50;
23023;2013;23.75;
23024;2013;9.26;
23025;2013;107.10;
23027;2013;63.47;
23032;2013;29.28;
23033;2013;67.82;
23038;2013;17.24;
23039;2013;21.13;
23044;2013;39.39;
23045;2013;17.23;
23047;2013;112.37;
23050;2013;70.08;
23052;2013;18.69;
23060;2013;21.62;
23062;2013;37.84;
23064;2013;20.85;
23077;2013;141.79;
23081;2013;61.11;
23086;2013;51.32;
23088;2013;116.29;
23094;2013;21.27;
23095;2013;0.00;
23096;2013;47.96;
23097;2013;41.12;
23098;2013;552.40;
23099;2013;100.04;
23100;2013;155.04;
23101;2013;44.40;
23102;2013;99.67;
23103;2013;111.68;
23104;2013;40.11;
23105;2013;88.45;
24001;2013;13.83;
24007;2013;8.62;
24008;2013;29.88;
24009;2013;31.43;
24011;2013;18.96;
24014;2013;13.97;
24016;2013;13.59;
24020;2013;31.23;
24028;2013;25.97;
24033;2013;20.53;
24038;2013;59.09;
24041;2013;26.52;
24043;2013;19.98;
24045;2013;12.65;
24048;2013;18.60;
24054;2013;6.58;
24055;2013;83.53;
24059;2013;25.17;
24062;2013;83.98;
24066;2013;15.01;
24086;2013;56.74;
24094;2013;35.13;
24104;2013;56.61;
24107;2013;29.80;
24109;2013;14.48;
24130;2013;8.27;
24133;2013;13.86;
24134;2013;14.38;
24135;2013;18.42;
24137;2013;5.01;
25005;2013;32.02;
25014;2013;49.13;
25015;2013;56.49;
25018;2013;39.55;
25023;2013;30.70;
25031;2013;53.90;
25037;2013;36.19;
25043;2013;36.02;
25044;2013;24.85;
25048;2013;29.50;
25050;2013;65.17;
25068;2013;39.82;
25072;2013;92.23;
25084;2013;30.13;
25091;2013;70.44;
25105;2013;38.78;
25107;2013;43.75;
25110;2013;104.62;
25112;2013;47.61;
25117;2013;20.73;
25118;2013;19.04;
25119;2013;26.61;
25120;2013;10.66;
25121;2013;89.84;
25122;2013;25.78;
25123;2013;45.45;
25124;2013;51.81;
31003;2013;20.01;
31004;2013;54.11;
31005;2013;49.13;
31006;2013;20.53;
31012;2013;47.39;
31022;2013;33.34;
31033;2013;29.52;
31040;2013;20.64;
31042;2013;29.11;
31043;2013;45.81;
32003;2013;9.65;
32006;2013;13.88;
32010;2013;13.90;
32011;2013;8.42;
32030;2013;0.00;
33011;2013;20.27;
33016;2013;34.84;
33021;2013;12.65;
33029;2013;28.57;
33037;2013;17.00;
33039;2013;7.60;
33040;2013;20.29;
33041;2013;0.00;
34002;2013;14.40;
34003;2013;18.54;
34009;2013;16.19;
34013;2013;19.76;
34022;2013;45.06;
34023;2013;23.04;
34025;2013;4.99;
34027;2013;99.11;
34040;2013;30.23;
34041;2013;32.78;
34042;2013;25.94;
34043;2013;27.70;
35002;2013;40.25;
35005;2013;13.99;
35006;2013;17.41;
35011;2013;65.57;
35013;2013;128.80;
35014;2013;22.93;
35029;2013;71.85;
36006;2013;9.60;
36007;2013;15.32;
36008;2013;23.15;
36010;2013;19.15;
36011;2013;38.91;
36012;2013;13.03;
36015;2013;33.13;
36019;2013;4.65;
37002;2013;10.34;
37007;2013;11.09;
37010;2013;9.00;
37011;2013;14.13;
37012;2013;17.36;
37015;2013;19.22;
37017;2013;14.67;
37018;2013;12.42;
37020;2013;29.54;
38002;2013;12.02;
38008;2013;90.03;
38014;2013;36.81;
38016;2013;47.79;
38025;2013;40.21;
41002;2013;34.95;
41011;2013;30.29;
41018;2013;37.32;
41024;2013;22.95;
41027;2013;16.68;
41034;2013;12.58;
41048;2013;44.11;
41063;2013;23.45;
41081;2013;20.69;
41082;2013;22.84;
42003;2013;17.52;
42004;2013;12.18;
42006;2013;26.28;
42008;2013;24.63;
42010;2013;54.26;
42011;2013;17.41;
42023;2013;67.00;
42025;2013;33.89;
42026;2013;13.36;
42028;2013;33.86;
43002;2013;9.80;
43005;2013;21.54;
43007;2013;12.93;
43010;2013;8.46;
43014;2013;5.71;
43018;2013;22.85;
44001;2013;20.45;
44011;2013;34.16;
44012;2013;28.25;
44013;2013;29.52;
44019;2013;14.86;
44020;2013;17.62;
44021;2013;131.01;
44029;2013;13.71;
44034;2013;20.03;
44036;2013;12.63;
44040;2013;38.07;
44043;2013;35.79;
44045;2013;30.60;
44048;2013;55.67;
44049;2013;31.31;
44052;2013;10.06;
44064;2013;26.00;
44072;2013;22.24;
44073;2013;12.58;
44080;2013;22.38;
44081;2013;11.92;
45017;2013;20.00;
45035;2013;26.38;
45041;2013;57.23;
45057;2013;10.34;
45059;2013;25.73;
45060;2013;11.18;
45061;2013;11.80;
45062;2013;20.65;
45063;2013;13.48;
45064;2013;10.55;
45065;2013;21.75;
46003;2013;34.36;
46013;2013;35.12;
46014;2013;34.60;
46020;2013;23.41;
46021;2013;38.70;
46024;2013;25.48;
46025;2013;27.25;
51004;2013;59.57;
51008;2013;71.87;
51009;2013;61.36;
51012;2013;55.96;
51014;2013;28.57;
51017;2013;13.60;
51019;2013;15.90;
51065;2013;23.01;
52010;2013;91.30;
52011;2013;418.19;
52012;2013;113.41;
52015;2013;87.90;
52018;2013;78.02;
52021;2013;59.15;
52022;2013;85.43;
52025;2013;62.18;
52043;2013;125.07;
52048;2013;98.57;
52055;2013;105.54;
52063;2013;89.96;
52074;2013;56.19;
52075;2013;62.66;
53014;2013;108.58;
53020;2013;70.62;
53028;2013;114.67;
53039;2013;103.01;
53044;2013;93.79;
53046;2013;28.89;
53053;2013;299.93;
53065;2013;61.06;
53068;2013;131.65;
53070;2013;157.15;
53082;2013;48.67;
53083;2013;23.60;
53084;2013;90.93;
54007;2013;146.93;
54010;2013;72.40;
55004;2013;74.22;
55010;2013;59.27;
55022;2013;122.70;
55023;2013;65.32;
55035;2013;225.05;
55039;2013;74.64;
55040;2013;67.61;
55050;2013;44.40;
56001;2013;46.66;
56005;2013;64.40;
56011;2013;63.36;
56016;2013;23.65;
56022;2013;92.27;
56029;2013;90.27;
56044;2013;86.36;
56049;2013;95.34;
56051;2013;33.96;
56078;2013;75.24;
56085;2013;80.72;
56086;2013;67.22;
56087;2013;83.33;
56088;2013;33.01;
57003;2013;67.67;
57018;2013;9.40;
57027;2013;143.84;
57062;2013;54.89;
57064;2013;64.57;
57072;2013;87.21;
57081;2013;155.89;
57093;2013;40.66;
57094;2013;23.73;
57095;2013;23.28;
61003;2013;84.15;
61010;2013;4.73;
61012;2013;17.47;
61019;2013;22.28;
61024;2013;54.56;
61028;2013;37.75;
61031;2013;147.25;
61039;2013;46.26;
61041;2013;28.03;
61043;2013;45.02;
61048;2013;9.68;
61063;2013;59.94;
61068;2013;32.66;
61072;2013;39.65;
61079;2013;19.53;
61080;2013;59.29;
61081;2013;9.60;
62003;2013;62.06;
62006;2013;43.56;
62009;2013;42.32;
62011;2013;30.35;
62015;2013;40.22;
62022;2013;39.27;
62026;2013;47.99;
62027;2013;20.98;
62032;2013;75.67;
62038;2013;44.57;
62051;2013;97.28;
62060;2013;25.42;
62063;2013;525.14;
62079;2013;33.68;
62093;2013;92.41;
62096;2013;244.01;
62099;2013;36.34;
62100;2013;36.22;
62108;2013;54.39;
62118;2013;72.65;
62119;2013;18.42;
62120;2013;75.76;
62121;2013;52.08;
62122;2013;17.12;
63001;2013;6.21;
63003;2013;38.78;
63004;2013;31.97;
63012;2013;6.54;
63013;2013;2.43;
63020;2013;114.89;
63023;2013;27.84;
63035;2013;27.78;
63038;2013;19.00;
63040;2013;27.66;
63045;2013;3.59;
63046;2013;58.11;
63048;2013;38.04;
63049;2013;19.99;
63057;2013;14.61;
63058;2013;30.90;
63061;2013;17.56;
63067;2013;20.24;
63072;2013;84.03;
63073;2013;34.29;
63075;2013;24.43;
63076;2013;34.42;
63079;2013;168.08;
63080;2013;18.72;
63084;2013;35.66;
63086;2013;15.30;
63087;2013;2.81;
63088;2013;19.42;
63089;2013;30.65;
64008;2013;10.63;
64015;2013;30.17;
64021;2013;26.91;
64023;2013;54.01;
64025;2013;22.30;
64029;2013;8.96;
64034;2013;30.91;
64047;2013;18.97;
64056;2013;18.65;
64063;2013;10.81;
64065;2013;87.42;
64074;2013;25.68;
64075;2013;0.00;
64076;2013;30.70;
71002;2013;11.17;
71004;2013;15.24;
71011;2013;25.64;
71016;2013;29.61;
71017;2013;8.62;
71020;2013;19.53;
71022;2013;93.46;
71024;2013;15.99;
71034;2013;13.91;
71037;2013;16.83;
71045;2013;13.84;
71047;2013;13.96;
71053;2013;41.87;
71057;2013;63.46;
71066;2013;30.20;
71067;2013;17.14;
71069;2013;23.75;
71070;2013;26.97;
72003;2013;27.12;
72004;2013;25.20;
72018;2013;16.03;
72020;2013;37.22;
72021;2013;15.55;
72025;2013;9.84;
72029;2013;17.03;
72030;2013;13.38;
72037;2013;18.96;
72038;2013;9.47;
72039;2013;36.56;
72040;2013;16.77;
72041;2013;22.24;
73001;2013;12.88;
73006;2013;23.65;
73009;2013;20.96;
73022;2013;13.27;
73028;2013;0.00;
73032;2013;21.32;
73040;2013;13.20;
73042;2013;38.18;
73066;2013;14.36;
73083;2013;26.37;
73098;2013;12.47;
73107;2013;57.71;
73109;2013;8.80;
81001;2013;62.53;
81003;2013;2.86;
81004;2013;98.67;
81013;2013;46.95;
81015;2013;50.95;
82003;2013;68.83;
82005;2013;45.25;
82009;2013;0.00;
82014;2013;31.30;
82032;2013;20.73;
82036;2013;26.72;
82037;2013;22.28;
82038;2013;5.17;
83012;2013;65.43;
83013;2013;26.06;
83028;2013;69.99;
83031;2013;65.56;
83034;2013;75.28;
83040;2013;21.15;
83044;2013;5.05;
83049;2013;46.60;
83055;2013;51.02;
84009;2013;23.96;
84010;2013;17.31;
84016;2013;0.00;
84029;2013;36.04;
84033;2013;27.77;
84035;2013;7.91;
84043;2013;68.58;
84050;2013;13.47;
84059;2013;22.22;
84068;2013;95.12;
84075;2013;33.00;
84077;2013;58.67;
85007;2013;13.38;
85009;2013;12.87;
85011;2013;40.16;
85024;2013;20.43;
85026;2013;64.82;
85034;2013;23.08;
85039;2013;6.88;
85045;2013;65.18;
85046;2013;77.46;
85047;2013;43.48;
91005;2013;27.27;
91013;2013;47.07;
91015;2013;25.44;
91030;2013;27.13;
91034;2013;86.51;
91054;2013;22.14;
91059;2013;8.10;
91064;2013;28.13;
91072;2013;80.34;
91103;2013;33.60;
91114;2013;63.87;
91120;2013;32.91;
91141;2013;24.11;
91142;2013;15.98;
91143;2013;53.14;
92003;2013;56.39;
92006;2013;26.82;
92035;2013;43.22;
92045;2013;37.24;
92048;2013;37.18;
92054;2013;37.59;
92087;2013;43.57;
92094;2013;97.53;
92097;2013;25.35;
92101;2013;37.68;
92114;2013;50.68;
92137;2013;64.66;
92138;2013;47.88;
92140;2013;108.70;
92141;2013;26.18;
92142;2013;54.05;
93010;2013;57.36;
93014;2013;73.58;
93018;2013;31.73;
93022;2013;45.28;
93056;2013;26.99;
93088;2013;53.61;
93090;2013;59.88;
11001;2014;13.78;
11002;2014;266.10;
11004;2014;45.19;
11005;2014;80.15;
11007;2014;96.64;
11008;2014;48.90;
11009;2014;37.83;
11013;2014;65.67;
11016;2014;32.49;
11018;2014;60.53;
11021;2014;81.28;
11022;2014;29.87;
11023;2014;26.49;
11024;2014;51.66;
11025;2014;13.96;
11029;2014;58.28;
11030;2014;41.70;
11035;2014;88.06;
11037;2014;75.59;
11038;2014;35.96;
11039;2014;56.25;
11040;2014;48.06;
11044;2014;37.26;
11050;2014;90.63;
11052;2014;91.14;
11053;2014;25.89;
11054;2014;48.33;
11055;2014;46.01;
11056;2014;43.37;
11057;2014;48.79;
12002;2014;24.41;
12005;2014;20.34;
12007;2014;11.28;
12009;2014;31.42;
12014;2014;20.03;
12021;2014;37.50;
12025;2014;62.50;
12026;2014;20.35;
12029;2014;19.65;
12030;2014;26.61;
12034;2014;18.55;
12035;2014;15.76;
12040;2014;41.81;
13001;2014;15.21;
13002;2014;21.41;
13003;2014;17.77;
13004;2014;40.11;
13006;2014;15.80;
13008;2014;33.81;
13010;2014;38.99;
13011;2014;32.79;
13012;2014;44.98;
13013;2014;3.86;
13014;2014;50.36;
13016;2014;14.94;
13017;2014;15.34;
13019;2014;32.71;
13021;2014;26.07;
13023;2014;31.30;
13025;2014;34.81;
13029;2014;21.32;
13031;2014;45.97;
13035;2014;10.80;
13036;2014;48.49;
13037;2014;37.37;
13040;2014;33.26;
13044;2014;15.77;
13046;2014;30.45;
13049;2014;19.10;
13053;2014;16.38;
21001;2014;344.54;
21002;2014;192.87;
21003;2014;242.12;
21004;2014;640.06;
21005;2014;259.10;
21006;2014;42.15;
21007;2014;214.61;
21008;2014;197.60;
21009;2014;290.93;
21010;2014;313.93;
21011;2014;217.27;
21012;2014;350.97;
21013;2014;424.45;
21014;2014;166.79;
21015;2014;207.35;
21016;2014;135.59;
21017;2014;216.82;
21018;2014;143.41;
21019;2014;157.08;
21020;2014;0.00;
23002;2014;91.64;
23003;2014;108.69;
23009;2014;0.00;
23016;2014;136.23;
23023;2014;30.53;
23024;2014;15.44;
23025;2014;99.83;
23027;2014;77.43;
23032;2014;29.28;
23033;2014;69.43;
23038;2014;57.86;
23039;2014;21.13;
23044;2014;32.35;
23045;2014;57.42;
23047;2014;160.85;
23050;2014;50.40;
23052;2014;39.35;
23060;2014;13.21;
23062;2014;79.47;
23064;2014;11.92;
23077;2014;137.59;
23081;2014;66.42;
23086;2014;72.62;
23088;2014;129.69;
23094;2014;19.09;
23095;2014;0.00;
23096;2014;51.65;
23097;2014;46.79;
23098;2014;389.93;
23099;2014;187.58;
23100;2014;173.50;
23101;2014;77.26;
23102;2014;139.76;
23103;2014;191.07;
23104;2014;33.43;
23105;2014;51.08;
24001;2014;14.34;
24007;2014;14.37;
24008;2014;27.75;
24009;2014;55.88;
24011;2014;39.64;
24014;2014;38.10;
24016;2014;29.11;
24020;2014;24.58;
24028;2014;12.98;
24033;2014;22.82;
24038;2014;43.28;
24041;2014;28.93;
24043;2014;6.15;
24045;2014;23.73;
24048;2014;18.60;
24054;2014;11.51;
24055;2014;53.69;
24059;2014;43.77;
24062;2014;78.16;
24066;2014;20.02;
24086;2014;55.16;
24094;2014;49.37;
24104;2014;76.88;
24107;2014;44.70;
24109;2014;16.55;
24130;2014;8.27;
24133;2014;17.82;
24134;2014;16.34;
24135;2014;34.21;
24137;2014;5.01;
25005;2014;42.69;
25014;2014;80.54;
25015;2014;70.61;
25018;2014;29.97;
25023;2014;27.47;
25031;2014;54.81;
25037;2014;22.62;
25043;2014;19.40;
25044;2014;47.79;
25048;2014;30.64;
25050;2014;100.90;
25068;2014;30.97;
25072;2014;93.45;
25084;2014;30.13;
25091;2014;69.70;
25105;2014;40.90;
25107;2014;49.78;
25110;2014;102.02;
25112;2014;67.82;
25117;2014;27.64;
25118;2014;38.08;
25119;2014;33.71;
25120;2014;28.42;
25121;2014;78.84;
25122;2014;9.37;
25123;2014;38.12;
25124;2014;33.79;
31003;2014;25.01;
31004;2014;32.89;
31005;2014;58.30;
31006;2014;13.29;
31012;2014;24.18;
31022;2014;24.36;
31033;2014;7.38;
31040;2014;19.35;
31042;2014;24.95;
31043;2014;40.82;
32003;2014;16.88;
32006;2014;13.88;
32010;2014;7.72;
32011;2014;18.94;
32030;2014;7.17;
33011;2014;27.02;
33016;2014;17.42;
33021;2014;22.48;
33029;2014;31.17;
33037;2014;21.25;
33039;2014;6.08;
33040;2014;23.67;
33041;2014;13.63;
34002;2014;20.16;
34003;2014;32.44;
34009;2014;13.70;
34013;2014;22.59;
34022;2014;51.24;
34023;2014;14.30;
34025;2014;2.50;
34027;2014;98.61;
34040;2014;21.88;
34041;2014;49.67;
34042;2014;25.94;
34043;2014;55.40;
35002;2014;46.61;
35005;2014;8.90;
35006;2014;10.24;
35011;2014;39.17;
35013;2014;102.92;
35014;2014;30.57;
35029;2014;48.33;
36006;2014;16.45;
36007;2014;10.21;
36008;2014;19.85;
36010;2014;29.46;
36011;2014;20.30;
36012;2014;35.17;
36015;2014;32.10;
36019;2014;9.30;
37002;2014;1.72;
37007;2014;8.62;
37010;2014;9.00;
37011;2014;14.13;
37012;2014;22.32;
37015;2014;18.50;
37017;2014;11.74;
37018;2014;11.46;
37020;2014;37.97;
38002;2014;2.40;
38008;2014;58.35;
38014;2014;21.53;
38016;2014;30.04;
38025;2014;29.57;
41002;2014;38.47;
41011;2014;28.34;
41018;2014;44.89;
41024;2014;13.60;
41027;2014;14.92;
41034;2014;17.07;
41048;2014;51.47;
41063;2014;4.40;
41081;2014;22.57;
41082;2014;31.21;
42003;2014;17.52;
42004;2014;15.50;
42006;2014;30.72;
42008;2014;20.64;
42010;2014;47.03;
42011;2014;23.51;
42023;2014;39.08;
42025;2014;28.68;
42026;2014;12.03;
42028;2014;36.17;
43002;2014;6.86;
43005;2014;26.51;
43007;2014;12.93;
43010;2014;16.91;
43014;2014;22.83;
43018;2014;28.22;
44001;2014;24.83;
44011;2014;30.02;
44012;2014;14.96;
44013;2014;43.83;
44019;2014;14.41;
44020;2014;19.97;
44021;2014;118.43;
44029;2014;17.14;
44034;2014;26.05;
44036;2014;12.63;
44040;2014;39.43;
44043;2014;33.80;
44045;2014;11.77;
44048;2014;33.63;
44049;2014;31.31;
44052;2014;17.88;
44064;2014;11.37;
44072;2014;22.24;
44073;2014;20.97;
44080;2014;13.77;
44081;2014;6.42;
45017;2014;24.61;
45035;2014;31.45;
45041;2014;49.16;
45057;2014;4.14;
45059;2014;13.38;
45060;2014;33.55;
45061;2014;15.74;
45062;2014;0.00;
45063;2014;20.22;
45064;2014;10.55;
45065;2014;18.13;
46003;2014;35.01;
46013;2014;36.16;
46014;2014;32.94;
46020;2014;53.28;
46021;2014;40.19;
46024;2014;35.67;
46025;2014;40.07;
51004;2014;69.59;
51008;2014;50.09;
51009;2014;87.85;
51012;2014;68.88;
51014;2014;32.96;
51017;2014;24.94;
51019;2014;35.77;
51065;2014;21.86;
52010;2014;132.68;
52011;2014;410.12;
52012;2014;113.41;
52015;2014;109.73;
52018;2014;52.02;
52021;2014;106.61;
52022;2014;88.48;
52025;2014;76.26;
52043;2014;152.60;
52048;2014;144.77;
52055;2014;97.79;
52063;2014;161.93;
52074;2014;45.26;
52075;2014;86.76;
53014;2014;82.91;
53020;2014;57.78;
53028;2014;87.49;
53039;2014;82.41;
53044;2014;51.29;
53046;2014;19.26;
53053;2014;294.30;
53065;2014;63.13;
53068;2014;109.24;
53070;2014;106.15;
53082;2014;69.11;
53083;2014;102.28;
53084;2014;110.54;
54007;2014;182.79;
54010;2014;62.92;
55004;2014;45.49;
55010;2014;57.96;
55022;2014;176.11;
55023;2014;50.11;
55035;2014;245.66;
55039;2014;57.68;
55040;2014;58.31;
55050;2014;90.38;
56001;2014;68.53;
56005;2014;39.03;
56011;2014;73.58;
56016;2014;47.29;
56022;2014;92.27;
56029;2014;46.81;
56044;2014;70.66;
56049;2014;40.86;
56051;2014;44.41;
56078;2014;67.32;
56085;2014;86.10;
56086;2014;50.15;
56087;2014;111.42;
56088;2014;8.25;
57003;2014;93.87;
57018;2014;32.89;
57027;2014;108.68;
57062;2014;74.85;
57064;2014;92.76;
57072;2014;29.07;
57081;2014;126.82;
57093;2014;33.27;
57094;2014;49.61;
57095;2014;19.40;
61003;2014;71.95;
61010;2014;28.40;
61012;2014;2.91;
61019;2014;8.36;
61024;2014;11.69;
61028;2014;40.65;
61031;2014;154.10;
61039;2014;16.33;
61041;2014;31.14;
61043;2014;28.44;
61048;2014;19.36;
61063;2014;17.63;
61068;2014;65.32;
61072;2014;51.32;
61079;2014;39.06;
61080;2014;77.34;
61081;2014;33.61;
62003;2014;72.62;
62006;2014;40.33;
62009;2014;56.01;
62011;2014;25.29;
62015;2014;43.20;
62022;2014;51.35;
62026;2014;24.00;
62027;2014;11.44;
62032;2014;50.06;
62038;2014;73.93;
62051;2014;121.04;
62060;2014;42.37;
62063;2014;541.18;
62079;2014;46.89;
62093;2014;144.33;
62096;2014;248.37;
62099;2014;31.68;
62100;2014;54.83;
62108;2014;104.96;
62118;2014;77.01;
62119;2014;29.26;
62120;2014;69.50;
62121;2014;36.16;
62122;2014;57.07;
63001;2014;20.71;
63003;2014;12.93;
63004;2014;118.29;
63012;2014;4.36;
63013;2014;36.44;
63020;2014;106.59;
63023;2014;22.11;
63035;2014;36.52;
63038;2014;28.49;
63040;2014;3.25;
63045;2014;21.56;
63046;2014;47.04;
63048;2014;25.36;
63049;2014;32.93;
63057;2014;10.96;
63058;2014;39.48;
63061;2014;21.95;
63067;2014;22.76;
63072;2014;78.99;
63073;2014;52.45;
63075;2014;57.00;
63076;2014;24.09;
63079;2014;115.51;
63080;2014;35.74;
63084;2014;17.05;
63086;2014;61.19;
63087;2014;0.00;
63088;2014;10.46;
63089;2014;21.90;
64008;2014;42.51;
64015;2014;22.63;
64021;2014;44.84;
64023;2014;18.00;
64025;2014;8.92;
64029;2014;8.96;
64034;2014;45.41;
64047;2014;4.74;
64056;2014;33.57;
64063;2014;18.92;
64065;2014;71.31;
64074;2014;37.36;
64075;2014;21.95;
64076;2014;15.35;
71002;2014;27.92;
71004;2014;26.22;
71011;2014;32.64;
71016;2014;33.98;
71017;2014;34.48;
71020;2014;24.04;
71022;2014;59.36;
71024;2014;12.56;
71034;2014;20.33;
71037;2014;21.51;
71045;2014;11.86;
71047;2014;22.85;
71053;2014;41.87;
71057;2014;42.04;
71066;2014;43.55;
71067;2014;17.14;
71069;2014;23.75;
71070;2014;26.97;
72003;2014;23.86;
72004;2014;26.10;
72018;2014;17.18;
72020;2014;23.92;
72021;2014;22.73;
72025;2014;15.21;
72029;2014;20.82;
72030;2014;23.41;
72037;2014;21.96;
72038;2014;17.76;
72039;2014;28.55;
72040;2014;11.53;
72041;2014;12.60;
73001;2014;25.77;
73006;2014;17.50;
73009;2014;25.90;
73022;2014;9.48;
73028;2014;0.00;
73032;2014;8.53;
73040;2014;47.85;
73042;2014;32.48;
73066;2014;25.35;
73083;2014;21.75;
73098;2014;19.59;
73107;2014;64.65;
73109;2014;35.19;
81001;2014;74.11;
81003;2014;0.00;
81004;2014;88.91;
81013;2014;93.90;
81015;2014;60.39;
82003;2014;43.63;
82005;2014;33.94;
82009;2014;17.01;
82014;2014;48.15;
82032;2014;45.22;
82036;2014;21.86;
82037;2014;27.23;
82038;2014;0.00;
83012;2014;95.62;
83013;2014;14.89;
83028;2014;30.80;
83031;2014;37.46;
83034;2014;54.66;
83040;2014;29.08;
83044;2014;25.27;
83049;2014;9.32;
83055;2014;36.44;
84009;2014;30.81;
84010;2014;17.31;
84016;2014;9.23;
84029;2014;9.01;
84033;2014;13.89;
84035;2014;15.83;
84043;2014;36.30;
84050;2014;6.74;
84059;2014;32.09;
84068;2014;148.63;
84075;2014;14.14;
84077;2014;54.84;
85007;2014;10.70;
85009;2014;23.17;
85011;2014;16.06;
85024;2014;15.32;
85026;2014;68.42;
85034;2014;23.08;
85039;2014;6.88;
85045;2014;29.76;
85046;2014;59.58;
85047;2014;0.00;
91005;2014;41.95;
91013;2014;25.97;
91015;2014;29.07;
91030;2014;38.75;
91034;2014;71.46;
91054;2014;24.90;
91059;2014;22.27;
91064;2014;8.44;
91072;2014;54.52;
91103;2014;33.60;
91114;2014;34.39;
91120;2014;30.38;
91141;2014;36.16;
91142;2014;55.93;
91143;2014;53.14;
92003;2014;74.52;
92006;2014;12.38;
92035;2014;29.47;
92045;2014;31.36;
92048;2014;47.19;
92054;2014;20.88;
92087;2014;52.29;
92094;2014;109.45;
92097;2014;30.99;
92101;2014;30.15;
92114;2014;61.54;
92137;2014;52.25;
92138;2014;44.05;
92140;2014;64.87;
92141;2014;64.57;
92142;2014;53.39;
93010;2014;28.68;
93014;2014;71.50;
93018;2014;27.20;
93022;2014;57.26;
93056;2014;35.98;
93088;2014;80.02;
93090;2014;31.24;
