NIS code/code NIS;Jaar/Année;ifg  algemeen totaal/vif  nombre total;
92087;2012;105.47;
92094;2012;150.26;
92097;2012;111.35;
92101;2012;110.16;
92114;2012;50.81;
92137;2012;120.50;
92138;2012;107.18;
92140;2012;175.92;
92141;2012;87.09;
92142;2012;95.26;
93010;2012;297.42;
93014;2012;112.07;
93018;2012;186.69;
93022;2012;208.65;
93056;2012;247.07;
93088;2012;103.54;
93090;2012;99.89;
11001;2013;80.15;
11002;2013;123.89;
11004;2013;71.05;
11005;2013;174.35;
11007;2013;135.78;
11008;2013;78.40;
11009;2013;64.84;
11013;2013;85.86;
11016;2013;86.44;
11018;2013;135.71;
11021;2013;46.80;
11022;2013;72.41;
11023;2013;58.54;
11024;2013;109.18;
11025;2013;82.52;
11029;2013;110.89;
11030;2013;205.83;
11035;2013;85.92;
11037;2013;90.56;
11038;2013;159.25;
11039;2013;60.98;
11040;2013;114.47;
11044;2013;62.96;
11050;2013;86.00;
11052;2013;75.13;
11053;2013;98.34;
11054;2013;74.91;
11055;2013;39.11;
11056;2013;92.86;
11057;2013;42.32;
12002;2013;79.49;
12005;2013;34.36;
12007;2013;93.98;
12009;2013;95.90;
12014;2013;99.86;
12021;2013;105.44;
12025;2013;113.95;
12026;2013;61.31;
12029;2013;57.69;
12030;2013;83.32;
12034;2013;46.86;
12035;2013;112.30;
12040;2013;130.03;
13001;2013;62.11;
13002;2013;28.20;
13003;2013;44.59;
13004;2013;62.34;
13006;2013;63.24;
13008;2013;55.59;
13010;2013;81.32;
13011;2013;115.51;
13012;2013;46.45;
13013;2013;76.82;
13014;2013;36.34;
13016;2013;78.74;
13017;2013;39.98;
13019;2013;50.41;
13021;2013;88.56;
13023;2013;66.23;
13025;2013;73.33;
13029;2013;77.88;
13031;2013;94.74;
13035;2013;46.24;
13036;2013;22.96;
13037;2013;50.78;
13040;2013;81.75;
13044;2013;114.00;
13046;2013;47.18;
13049;2013;70.68;
13053;2013;71.66;
21001;2013;118.31;
21002;2013;70.79;
21003;2013;89.70;
21004;2013;101.07;
21005;2013;84.86;
21006;2013;76.33;
21007;2013;93.07;
21008;2013;87.81;
21009;2013;62.63;
21010;2013;81.50;
21011;2013;79.78;
21012;2013;86.20;
21013;2013;103.14;
21014;2013;112.56;
21015;2013;84.63;
21016;2013;58.97;
21017;2013;49.97;
21018;2013;72.25;
21019;2013;51.17;
21020;2013;0.00;
23002;2013;45.16;
23003;2013;74.84;
23009;2013;69.20;
23016;2013;67.54;
23023;2013;64.03;
23024;2013;60.92;
23025;2013;79.59;
23027;2013;76.26;
23032;2013;66.15;
23033;2013;61.79;
23038;2013;50.52;
23039;2013;46.33;
23044;2013;100.31;
23045;2013;56.41;
23047;2013;95.31;
23050;2013;60.51;
23052;2013;52.37;
23060;2013;61.52;
23062;2013;95.36;
23064;2013;24.91;
23077;2013;86.60;
23081;2013;54.01;
23086;2013;82.67;
23088;2013;83.48;
23094;2013;69.16;
23095;2013;0.00;
23096;2013;58.65;
23097;2013;73.01;
23098;2013;77.03;
23099;2013;22.81;
23100;2013;51.26;
23101;2013;46.59;
23102;2013;72.18;
23103;2013;37.53;
23104;2013;50.85;
23105;2013;70.53;
24001;2013;75.61;
24007;2013;37.28;
24008;2013;32.65;
24009;2013;29.17;
24011;2013;21.34;
24014;2013;48.08;
24016;2013;26.37;
24020;2013;88.58;
24028;2013;45.32;
24033;2013;40.54;
24038;2013;31.59;
24041;2013;44.44;
24043;2013;28.74;
24045;2013;69.15;
24048;2013;35.66;
24054;2013;110.17;
24055;2013;43.84;
24059;2013;121.62;
24062;2013;69.78;
24066;2013;79.88;
24086;2013;51.81;
24094;2013;56.29;
24104;2013;70.02;
24107;2013;99.41;
24109;2013;28.69;
24130;2013;58.67;
24133;2013;41.49;
24134;2013;60.25;
24135;2013;62.38;
24137;2013;14.50;
25005;2013;75.08;
25014;2013;95.67;
25015;2013;35.20;
25018;2013;61.99;
25023;2013;111.14;
25031;2013;95.14;
25037;2013;99.63;
25043;2013;55.53;
25044;2013;43.15;
25048;2013;126.88;
25050;2013;67.52;
25068;2013;69.64;
25072;2013;105.37;
25084;2013;50.57;
25091;2013;63.45;
25105;2013;105.00;
25107;2013;99.80;
25110;2013;95.94;
25112;2013;119.73;
25117;2013;134.73;
25118;2013;110.13;
25119;2013;74.69;
25120;2013;90.47;
25121;2013;75.76;
25122;2013;154.04;
25123;2013;80.38;
25124;2013;131.63;
31003;2013;54.03;
31004;2013;141.10;
31005;2013;68.35;
31006;2013;75.24;
31012;2013;45.25;
31022;2013;69.78;
31033;2013;41.67;
31040;2013;63.62;
31042;2013;44.76;
31043;2013;58.96;
32003;2013;120.17;
32006;2013;166.50;
32010;2013;91.03;
32011;2013;93.57;
32030;2013;48.50;
33011;2013;91.59;
33016;2013;136.36;
33021;2013;68.43;
33029;2013;87.52;
33037;2013;108.27;
33039;2013;64.85;
33040;2013;106.18;
33041;2013;41.81;
34002;2013;50.25;
34003;2013;123.49;
34009;2013;92.46;
34013;2013;134.02;
34022;2013;82.81;
34023;2013;71.12;
34025;2013;59.83;
34027;2013;109.77;
34040;2013;74.35;
34041;2013;73.93;
34042;2013;46.16;
34043;2013;138.41;
35002;2013;90.08;
35005;2013;75.46;
35006;2013;76.71;
35011;2013;94.11;
35013;2013;54.63;
35014;2013;71.49;
35029;2013;85.44;
36006;2013;85.09;
36007;2013;85.30;
36008;2013;77.60;
36010;2013;25.93;
36011;2013;65.10;
36012;2013;84.16;
36015;2013;92.25;
36019;2013;85.24;
37002;2013;106.84;
37007;2013;48.07;
37010;2013;44.57;
37011;2013;67.09;
37012;2013;85.92;
37015;2013;63.93;
37017;2013;51.03;
37018;2013;72.75;
37020;2013;119.55;
38002;2013;151.52;
38008;2013;102.06;
38014;2013;81.74;
38016;2013;88.50;
38025;2013;90.07;
41002;2013;103.37;
41011;2013;172.35;
41018;2013;100.32;
41024;2013;132.18;
41027;2013;160.87;
41034;2013;89.83;
41048;2013;85.74;
41063;2013;91.11;
41081;2013;117.52;
41082;2013;102.81;
42003;2013;164.44;
42004;2013;120.05;
42006;2013;170.81;
42008;2013;77.38;
42010;2013;80.77;
42011;2013;142.49;
42023;2013;106.56;
42025;2013;145.49;
42026;2013;125.81;
42028;2013;86.52;
43002;2013;68.14;
43005;2013;136.94;
43007;2013;77.91;
43010;2013;122.33;
43014;2013;67.07;
43018;2013;174.86;
44001;2013;54.95;
44011;2013;96.99;
44012;2013;50.44;
44013;2013;71.55;
44019;2013;104.90;
44020;2013;52.29;
44021;2013;112.60;
44029;2013;84.13;
44034;2013;100.62;
44036;2013;83.06;
44040;2013;58.53;
44043;2013;57.56;
44045;2013;105.30;
44048;2013;54.44;
44049;2013;71.09;
44052;2013;78.74;
44064;2013;66.23;
44072;2013;116.00;
44073;2013;91.25;
44080;2013;58.60;
44081;2013;78.86;
45017;2013;58.64;
45035;2013;123.16;
45041;2013;114.47;
45057;2013;36.75;
45059;2013;72.79;
45060;2013;109.89;
45061;2013;32.26;
45062;2013;104.99;
45063;2013;67.87;
45064;2013;20.97;
45065;2013;49.98;
46003;2013;80.63;
46013;2013;103.67;
46014;2013;132.26;
46020;2013;108.83;
46021;2013;161.02;
46024;2013;138.02;
46025;2013;146.41;
51004;2013;138.55;
51008;2013;151.80;
51009;2013;164.50;
51012;2013;69.01;
51014;2013;93.01;
51017;2013;78.35;
51019;2013;146.85;
51065;2013;80.73;
52010;2013;157.20;
52011;2013;183.85;
52012;2013;264.46;
52015;2013;205.62;
52018;2013;308.35;
52021;2013;159.50;
52022;2013;163.72;
52025;2013;116.15;
52043;2013;179.71;
52048;2013;129.18;
52055;2013;125.15;
52063;2013;77.29;
52074;2013;171.47;
52075;2013;86.25;
53014;2013;144.55;
53020;2013;195.57;
53028;2013;117.31;
53039;2013;156.20;
53044;2013;109.86;
53046;2013;161.92;
53053;2013;136.66;
53065;2013;84.22;
53068;2013;125.55;
53070;2013;105.52;
53082;2013;114.94;
53083;2013;68.87;
53084;2013;94.57;
54007;2013;163.83;
54010;2013;174.30;
55004;2013;105.87;
55010;2013;70.50;
55022;2013;186.86;
55023;2013;136.83;
55035;2013;128.02;
55039;2013;59.34;
55040;2013;130.24;
55050;2013;56.87;
56001;2013;139.85;
56005;2013;159.68;
56011;2013;149.39;
56016;2013;158.66;
56022;2013;187.93;
56029;2013;127.83;
56044;2013;88.05;
56049;2013;193.07;
56051;2013;175.44;
56078;2013;110.25;
56085;2013;200.13;
56086;2013;109.42;
56087;2013;152.09;
56088;2013;105.16;
57003;2013;151.15;
57018;2013;104.69;
57027;2013;172.00;
57062;2013;139.56;
57064;2013;118.64;
57072;2013;59.41;
57081;2013;134.38;
57093;2013;96.39;
57094;2013;190.62;
57095;2013;27.78;
61003;2013;144.54;
61010;2013;205.93;
61012;2013;74.71;
61019;2013;59.44;
61024;2013;160.05;
61028;2013;107.25;
61031;2013;127.79;
61039;2013;140.85;
61041;2013;78.84;
61043;2013;108.06;
61048;2013;96.92;
61063;2013;84.47;
61068;2013;99.84;
61072;2013;57.06;
61079;2013;29.27;
61080;2013;177.73;
61081;2013;71.65;
62003;2013;105.50;
62006;2013;147.26;
62009;2013;160.77;
62011;2013;193.74;
62015;2013;106.44;
62022;2013;115.30;
62026;2013;144.55;
62027;2013;106.13;
62032;2013;87.85;
62038;2013;100.18;
62051;2013;134.30;
62060;2013;109.86;
62063;2013;172.84;
62079;2013;160.44;
62093;2013;126.75;
62096;2013;180.52;
62099;2013;117.77;
62100;2013;84.82;
62108;2013;178.12;
62118;2013;148.59;
62119;2013;78.43;
62120;2013;136.39;
62121;2013;51.12;
62122;2013;158.10;
63001;2013;51.04;
63003;2013;76.47;
63004;2013;57.27;
63012;2013;48.69;
63013;2013;17.14;
63020;2013;96.37;
63023;2013;61.27;
63035;2013;116.05;
63038;2013;71.05;
63040;2013;52.60;
63045;2013;55.71;
63046;2013;95.59;
63048;2013;70.80;
63049;2013;64.28;
63057;2013;95.79;
63058;2013;97.23;
63061;2013;39.55;
63067;2013;101.86;
63072;2013;110.19;
63073;2013;105.02;
63075;2013;69.55;
63076;2013;79.06;
63079;2013;138.25;
63080;2013;70.56;
63084;2013;95.21;
63086;2013;72.66;
63087;2013;18.58;
63088;2013;31.20;
63089;2013;138.29;
64008;2013;166.67;
64015;2013;136.82;
64021;2013;149.14;
64023;2013;59.37;
64025;2013;76.28;
64029;2013;200.80;
64034;2013;120.72;
64047;2013;79.55;
64056;2013;185.64;
64063;2013;60.19;
64065;2013;149.15;
64074;2013;160.54;
64075;2013;55.05;
64076;2013;68.03;
71002;2013;114.44;
71004;2013;81.42;
71011;2013;57.34;
71016;2013;117.67;
71017;2013;75.14;
71020;2013;56.58;
71022;2013;76.23;
71024;2013;65.42;
71034;2013;139.35;
71037;2013;76.13;
71045;2013;75.46;
71047;2013;120.17;
71053;2013;103.56;
71057;2013;97.63;
71066;2013;112.09;
71067;2013;75.89;
71069;2013;70.08;
71070;2013;80.05;
72003;2013;75.99;
72004;2013;79.23;
72018;2013;54.55;
72020;2013;93.56;
72021;2013;59.97;
72025;2013;43.50;
72029;2013;68.41;
72030;2013;62.11;
72037;2013;50.10;
72038;2013;55.52;
72039;2013;94.78;
72040;2013;45.50;
72041;2013;50.29;
73001;2013;48.64;
73006;2013;81.65;
73009;2013;107.09;
73022;2013;113.40;
73028;2013;0.00;
73032;2013;41.43;
73040;2013;153.85;
73042;2013;75.89;
73066;2013;85.39;
73083;2013;106.37;
73098;2013;101.81;
73107;2013;78.69;
73109;2013;23.82;
81001;2013;117.39;
81003;2013;26.32;
81004;2013;121.55;
81013;2013;108.11;
81015;2013;127.58;
82003;2013;119.84;
82005;2013;173.50;
82009;2013;93.57;
82014;2013;74.31;
82032;2013;190.63;
82036;2013;97.19;
82037;2013;208.23;
82038;2013;101.63;
83012;2013;82.46;
83013;2013;159.07;
83028;2013;135.32;
83031;2013;109.20;
83034;2013;210.91;
83040;2013;194.83;
83044;2013;139.93;
83049;2013;127.16;
83055;2013;117.56;
84009;2013;124.83;
84010;2013;128.35;
84016;2013;83.47;
84029;2013;114.29;
84033;2013;140.85;
84035;2013;89.20;
84043;2013;174.00;
84050;2013;122.95;
84059;2013;177.20;
84068;2013;108.48;
84075;2013;90.61;
84077;2013;118.51;
85007;2013;64.07;
85009;2013;59.14;
85011;2013;124.05;
85024;2013;110.45;
85026;2013;80.00;
85034;2013;109.01;
85039;2013;93.23;
85045;2013;98.20;
85046;2013;120.18;
85047;2013;95.47;
91005;2013;141.56;
91013;2013;200.00;
91015;2013;157.30;
91030;2013;166.50;
91034;2013;149.01;
91054;2013;102.83;
91059;2013;91.01;
91064;2013;123.90;
91072;2013;120.42;
91103;2013;93.24;
91114;2013;151.20;
91120;2013;133.15;
91141;2013;131.00;
91142;2013;109.48;
91143;2013;197.63;
92003;2013;153.51;
92006;2013;90.87;
92035;2013;58.03;
92045;2013;90.97;
92048;2013;100.89;
92054;2013;63.24;
92087;2013;120.60;
92094;2013;130.12;
92097;2013;92.64;
92101;2013;94.38;
92114;2013;71.85;
92137;2013;100.51;
92138;2013;66.50;
92140;2013;154.13;
92141;2013;95.64;
92142;2013;82.61;
93010;2013;211.54;
93014;2013;157.80;
93018;2013;88.85;
93022;2013;162.39;
93056;2013;211.51;
93088;2013;99.09;
93090;2013;102.49;
11001;2014;73.33;
11002;2014;118.28;
11004;2014;76.97;
11005;2014;203.19;
11007;2014;107.76;
11008;2014;87.89;
11009;2014;80.14;
11013;2014;103.03;
11016;2014;80.86;
11018;2014;117.91;
11021;2014;59.28;
11022;2014;72.41;
11023;2014;64.94;
11024;2014;98.61;
11025;2014;73.68;
11029;2014;99.89;
11030;2014;120.07;
11035;2014;85.92;
11037;2014;80.68;
11038;2014;87.14;
11039;2014;55.89;
11040;2014;104.64;
11044;2014;111.49;
11050;2014;67.76;
11052;2014;118.62;
11053;2014;91.87;
11054;2014;59.14;
11055;2014;72.29;
11056;2014;127.52;
11057;2014;67.70;
12002;2014;59.62;
12005;2014;65.29;
12007;2014;59.60;
12009;2014;47.95;
12014;2014;115.35;
12021;2014;85.01;
12025;2014;97.71;
12026;2014;64.59;
12029;2014;37.99;
12030;2014;61.77;
12034;2014;78.10;
12035;2014;83.28;
12040;2014;139.74;
13001;2014;48.52;
13002;2014;18.80;
13003;2014;55.74;
13004;2014;46.39;
13006;2014;44.80;
13008;2014;38.30;
13010;2014;39.56;
13011;2014;70.96;
13012;2014;35.52;
13013;2014;73.48;
13014;2014;25.44;
13016;2014;71.79;
13017;2014;42.74;
13019;2014;38.19;
13021;2014;50.26;
13023;2014;81.99;
13025;2014;68.00;
13029;2014;71.88;
13031;2014;59.94;
13035;2014;39.39;
13036;2014;29.84;
13037;2014;59.62;
13040;2014;72.78;
13044;2014;57.00;
13046;2014;28.31;
13049;2014;86.61;
13053;2014;85.38;
21001;2014;84.85;
21002;2014;68.81;
21003;2014;78.49;
21004;2014;106.93;
21005;2014;90.19;
21006;2014;73.94;
21007;2014;62.71;
21008;2014;60.93;
21009;2014;64.88;
21010;2014;69.98;
21011;2014;64.04;
21012;2014;93.61;
21013;2014;72.23;
21014;2014;91.35;
21015;2014;78.31;
21016;2014;68.00;
21017;2014;70.65;
21018;2014;69.98;
21019;2014;55.96;
21020;2014;0.00;
23002;2014;47.49;
23003;2014;68.51;
23009;2014;23.07;
23016;2014;76.50;
23023;2014;40.75;
23024;2014;41.54;
23025;2014;69.24;
23027;2014;66.09;
23032;2014;38.91;
23033;2014;52.28;
23038;2014;65.89;
23039;2014;61.78;
23044;2014;84.88;
23045;2014;49.70;
23047;2014;65.98;
23050;2014;48.41;
23052;2014;52.37;
23060;2014;72.07;
23062;2014;116.09;
23064;2014;80.95;
23077;2014;55.94;
23081;2014;77.77;
23086;2014;48.63;
23088;2014;73.66;
23094;2014;96.68;
23095;2014;0.00;
23096;2014;57.52;
23097;2014;93.54;
23098;2014;125.18;
23099;2014;24.71;
23100;2014;41.00;
23101;2014;55.32;
23102;2014;54.92;
23103;2014;11.26;
23104;2014;53.67;
23105;2014;96.00;
24001;2014;104.15;
24007;2014;91.95;
24008;2014;40.82;
24009;2014;63.64;
24011;2014;58.68;
24014;2014;58.53;
24016;2014;49.44;
24020;2014;90.59;
24028;2014;140.09;
24033;2014;44.06;
24038;2014;41.31;
24041;2014;48.15;
24043;2014;54.86;
24045;2014;58.51;
24048;2014;73.30;
24054;2014;97.58;
24055;2014;41.33;
24059;2014;94.25;
24062;2014;69.37;
24066;2014;56.28;
24086;2014;68.30;
24094;2014;51.60;
24104;2014;73.58;
24107;2014;114.19;
24109;2014;67.50;
24130;2014;111.47;
24133;2014;31.12;
24134;2014;60.25;
24135;2014;78.56;
24137;2014;62.83;
25005;2014;45.05;
25014;2014;82.62;
25015;2014;60.35;
25018;2014;73.06;
25023;2014;126.65;
25031;2014;118.51;
25037;2014;105.73;
25043;2014;70.67;
25044;2014;78.46;
25048;2014;119.63;
25050;2014;57.88;
25068;2014;97.49;
25072;2014;111.76;
25084;2014;80.31;
25091;2014;56.65;
25105;2014;117.11;
25107;2014;139.72;
25110;2014;91.66;
25112;2014;114.03;
25117;2014;67.37;
25118;2014;73.42;
25119;2014;67.41;
25120;2014;111.58;
25121;2014;88.62;
25122;2014;94.14;
25123;2014;113.48;
25124;2014;104.53;
31003;2014;47.48;
31004;2014;122.35;
31005;2014;61.76;
31006;2014;70.68;
31012;2014;50.68;
31022;2014;68.71;
31033;2014;92.60;
31040;2014;45.76;
31042;2014;53.72;
31043;2014;51.22;
32003;2014;105.87;
32006;2014;100.91;
32010;2014;113.10;
32011;2014;109.50;
32030;2014;56.59;
33011;2014;90.26;
33016;2014;90.91;
33021;2014;76.99;
33029;2014;121.49;
33037;2014;138.92;
33039;2014;80.30;
33040;2014;103.06;
33041;2014;41.81;
34002;2014;55.45;
34003;2014;58.11;
34009;2014;94.56;
34013;2014;109.97;
34022;2014;80.98;
34023;2014;54.70;
34025;2014;51.28;
34027;2014;92.18;
34040;2014;65.30;
34041;2014;61.48;
34042;2014;54.19;
34043;2014;161.48;
35002;2014;127.72;
35005;2014;87.70;
35006;2014;88.91;
35011;2014;109.62;
35013;2014;52.13;
35014;2014;63.54;
35029;2014;51.59;
36006;2014;75.08;
36007;2014;69.58;
36008;2014;87.72;
36010;2014;93.36;
36011;2014;42.46;
36012;2014;112.96;
36015;2014;91.47;
36019;2014;121.13;
37002;2014;64.10;
37007;2014;74.28;
37010;2014;57.31;
37011;2014;63.36;
37012;2014;38.19;
37015;2014;65.11;
37017;2014;42.98;
37018;2014;67.42;
37020;2014;111.58;
38002;2014;70.71;
38008;2014;77.94;
38014;2014;42.22;
38016;2014;97.17;
38025;2014;73.69;
41002;2014;98.78;
41011;2014;172.35;
41018;2014;83.24;
41024;2014;146.58;
41027;2014;124.81;
41034;2014;118.47;
41048;2014;95.83;
41063;2014;98.30;
41081;2014;147.79;
41082;2014;87.08;
42003;2014;141.87;
42004;2014;50.73;
42006;2014;140.04;
42008;2014;96.96;
42010;2014;121.15;
42011;2014;107.83;
42023;2014;157.52;
42025;2014;200.17;
42026;2014;164.37;
42028;2014;115.77;
43002;2014;90.29;
43005;2014;122.81;
43007;2014;66.23;
43010;2014;143.91;
43014;2014;74.13;
43018;2014;213.51;
44001;2014;54.95;
44011;2014;124.82;
44012;2014;45.64;
44013;2014;64.80;
44019;2014;95.56;
44020;2014;63.90;
44021;2014;125.15;
44029;2014;60.92;
44034;2014;152.10;
44036;2014;50.34;
44040;2014;80.21;
44043;2014;64.75;
44045;2014;128.71;
44048;2014;80.57;
44049;2014;58.54;
44052;2014;69.37;
44064;2014;43.19;
44072;2014;71.39;
44073;2014;172.36;
44080;2014;87.90;
44081;2014;66.25;
45017;2014;37.04;
45035;2014;97.15;
45041;2014;94.44;
45057;2014;56.80;
45059;2014;54.59;
45060;2014;132.63;
45061;2014;72.58;
45062;2014;26.25;
45063;2014;37.71;
45064;2014;41.95;
45065;2014;31.24;
46003;2014;95.01;
46013;2014;99.16;
46014;2014;152.56;
46020;2014;135.37;
46021;2014;136.59;
46024;2014;121.62;
46025;2014;102.07;
51004;2014;201.75;
51008;2014;119.39;
51009;2014;172.62;
51012;2014;100.38;
51014;2014;107.89;
51017;2014;65.98;
51019;2014;76.92;
51065;2014;99.85;
52010;2014;136.35;
52011;2014;191.63;
52012;2014;285.77;
52015;2014;164.95;
52018;2014;254.33;
52021;2014;108.75;
52022;2014;200.39;
52025;2014;97.11;
52043;2014;206.61;
52048;2014;109.13;
52055;2014;87.31;
52063;2014;77.29;
52074;2014;134.10;
52075;2014;105.12;
53014;2014;119.87;
53020;2014;188.68;
53028;2014;107.89;
53039;2014;131.90;
53044;2014;85.98;
53046;2014;156.34;
53053;2014;128.33;
53065;2014;113.95;
53068;2014;132.34;
53070;2014;105.52;
53082;2014;142.26;
53083;2014;78.05;
53084;2014;57.96;
54007;2014;169.87;
54010;2014;192.79;
55004;2014;102.42;
55010;2014;86.77;
55022;2014;199.37;
55023;2014;156.19;
55035;2014;98.92;
55039;2014;87.45;
55040;2014;107.31;
55050;2014;131.94;
56001;2014;204.85;
56005;2014;163.01;
56011;2014;134.17;
56016;2014;126.47;
56022;2014;110.41;
56029;2014;145.26;
56044;2014;121.59;
56049;2014;193.07;
56051;2014;140.35;
56078;2014;132.30;
56085;2014;100.06;
56086;2014;91.78;
56087;2014;154.63;
56088;2014;81.26;
57003;2014;114.87;
57018;2014;91.03;
57027;2014;157.46;
57062;2014;104.67;
57064;2014;160.02;
57072;2014;59.41;
57081;2014;134.69;
57093;2014;118.16;
57094;2014;127.08;
57095;2014;83.33;
61003;2014;154.62;
61010;2014;98.85;
61012;2014;68.97;
61019;2014;94.11;
61024;2014;195.61;
61028;2014;117.47;
61031;2014;99.06;
61039;2014;109.04;
61041;2014;127.35;
61043;2014;85.55;
61048;2014;61.67;
61063;2014;84.47;
61068;2014;103.83;
61072;2014;114.12;
61079;2014;64.40;
61080;2014;161.93;
61081;2014;71.65;
62003;2014;97.51;
62006;2014;133.62;
62009;2014;121.05;
62011;2014;153.93;
62015;2014;83.22;
62022;2014;103.10;
62026;2014;96.36;
62027;2014;123.25;
62032;2014;77.90;
62038;2014;122.44;
62051;2014;155.88;
62060;2014;93.38;
62063;2014;172.54;
62079;2014;109.48;
62093;2014;122.91;
62096;2014;179.86;
62099;2014;126.71;
62100;2014;110.78;
62108;2014;187.43;
62118;2014;145.40;
62119;2014;156.86;
62120;2014;146.00;
62121;2014;70.59;
62122;2014;186.34;
63001;2014;4.64;
63003;2014;76.47;
63004;2014;126.00;
63012;2014;26.56;
63013;2014;25.71;
63020;2014;142.95;
63023;2014;66.94;
63035;2014;118.88;
63038;2014;74.01;
63040;2014;56.65;
63045;2014;174.09;
63046;2014;103.91;
63048;2014;101.77;
63049;2014;93.66;
63057;2014;76.63;
63058;2014;107.21;
63061;2014;30.76;
63067;2014;29.81;
63072;2014;96.42;
63073;2014;88.61;
63075;2014;69.55;
63076;2014;75.01;
63079;2014;120.77;
63080;2014;43.68;
63084;2014;92.77;
63086;2014;118.07;
63087;2014;37.15;
63088;2014;48.01;
63089;2014;166.91;
64008;2014;116.67;
64015;2014;128.52;
64021;2014;94.19;
64023;2014;118.74;
64025;2014;68.65;
64029;2014;120.48;
64034;2014;136.20;
64047;2014;71.60;
64056;2014;92.82;
64063;2014;146.17;
64065;2014;124.29;
64074;2014;163.54;
64075;2014;128.44;
64076;2014;122.45;
71002;2014;95.89;
71004;2014;107.78;
71011;2014;102.96;
71016;2014;152.42;
71017;2014;69.13;
71020;2014;84.88;
71022;2014;80.87;
71024;2014;85.25;
71034;2014;115.86;
71037;2014;81.20;
71045;2014;39.53;
71047;2014;74.15;
71053;2014;114.55;
71057;2014;102.90;
71066;2014;112.09;
71067;2014;93.14;
71069;2014;112.12;
71070;2014;80.85;
72003;2014;83.79;
72004;2014;74.57;
72018;2014;50.36;
72020;2014;110.24;
72021;2014;47.40;
72025;2014;49.30;
72029;2014;53.40;
72030;2014;63.66;
72037;2014;41.47;
72038;2014;61.69;
72039;2014;76.68;
72040;2014;47.48;
72041;2014;67.89;
73001;2014;70.75;
73006;2014;86.36;
73009;2014;54.68;
73022;2014;79.04;
73028;2014;0.00;
73032;2014;31.07;
73040;2014;174.56;
73042;2014;104.58;
73066;2014;41.95;
73083;2014;113.21;
73098;2014;88.67;
73107;2014;81.38;
73109;2014;53.60;
81001;2014;122.11;
81003;2014;42.11;
81004;2014;96.95;
81013;2014;108.11;
81015;2014;139.73;
82003;2014;145.75;
82005;2014;47.32;
82009;2014;105.26;
82014;2014;111.47;
82032;2014;109.38;
82036;2014;97.19;
82037;2014;109.07;
82038;2014;172.76;
83012;2014;136.77;
83013;2014;79.54;
83028;2014;193.96;
83031;2014;72.80;
83034;2014;209.52;
83040;2014;113.28;
83044;2014;93.28;
83049;2014;72.66;
83055;2014;102.87;
84009;2014;163.66;
84010;2014;89.46;
84016;2014;100.17;
84029;2014;114.29;
84033;2014;97.51;
84035;2014;69.38;
84043;2014;184.24;
84050;2014;68.31;
84059;2014;165.12;
84068;2014;59.17;
84075;2014;131.80;
84077;2014;91.16;
85007;2014;146.45;
85009;2014;95.54;
85011;2014;68.03;
85024;2014;67.97;
85026;2014;74.29;
85034;2014;43.60;
85039;2014;74.58;
85045;2014;132.98;
85046;2014;72.74;
85047;2014;95.47;
91005;2014;111.22;
91013;2014;93.33;
91015;2014;149.81;
91030;2014;111.48;
91034;2014;174.65;
91054;2014;128.53;
91059;2014;127.41;
91064;2014;72.28;
91072;2014;135.47;
91103;2014;101.01;
91114;2014;176.08;
91120;2014;114.78;
91141;2014;125.55;
91142;2014;147.11;
91143;2014;71.15;
92003;2014;120.55;
92006;2014;71.94;
92035;2014;69.64;
92045;2014;113.71;
92048;2014;84.07;
92054;2014;66.96;
92087;2014;118.65;
92094;2014;122.82;
92097;2014;159.55;
92101;2014;94.38;
92114;2014;71.85;
92137;2014;104.70;
92138;2014;70.00;
92140;2014;146.29;
92141;2014;47.82;
92142;2014;56.68;
93010;2014;134.62;
93014;2014;200.41;
93018;2014;96.93;
93022;2014;202.99;
93056;2014;167.24;
93088;2014;126.83;
93090;2014;157.39;
