NIS code/code NIS;Jaar/Année;woninginbraak (strikt)/cambri. ds habitation (strict);
34042;2011;77.36;
34043;2011;148.06;
35002;2011;66.99;
35005;2011;71.64;
35006;2011;62.30;
35011;2011;29.71;
35013;2011;58.16;
35014;2011;45.72;
35029;2011;40.38;
36006;2011;138.02;
36007;2011;47.06;
36008;2011;45.19;
36010;2011;55.26;
36011;2011;60.07;
36012;2011;81.03;
36015;2011;109.38;
36019;2011;57.25;
37002;2011;34.08;
37007;2011;46.42;
37010;2011;24.74;
37011;2011;85.37;
37012;2011;101.60;
37015;2011;76.01;
37017;2011;29.84;
37018;2011;52.15;
37020;2011;76.22;
38002;2011;77.44;
38008;2011;18.40;
38014;2011;23.09;
38016;2011;28.70;
38025;2011;70.56;
41002;2011;86.39;
41011;2011;75.68;
41018;2011;48.30;
41024;2011;47.12;
41027;2011;53.06;
41034;2011;68.54;
41048;2011;84.94;
41063;2011;31.61;
41081;2011;67.68;
41082;2011;142.28;
42003;2011;78.35;
42004;2011;42.01;
42006;2011;51.92;
42008;2011;43.33;
42010;2011;134.03;
42011;2011;50.76;
42023;2011;182.12;
42025;2011;131.28;
42026;2011;46.81;
42028;2011;66.99;
43002;2011;27.29;
43005;2011;107.62;
43007;2011;74.69;
43010;2011;83.18;
43014;2011;42.02;
43018;2011;88.00;
44001;2011;78.94;
44011;2011;68.36;
44012;2011;95.22;
44013;2011;134.68;
44019;2011;57.16;
44020;2011;51.16;
44021;2011;178.95;
44029;2011;81.23;
44034;2011;95.96;
44036;2011;89.01;
44040;2011;109.30;
44043;2011;106.75;
44045;2011;106.38;
44048;2011;113.94;
44049;2011;156.45;
44052;2011;73.79;
44064;2011;143.10;
44072;2011;63.71;
44073;2011;102.49;
44080;2011;70.65;
44081;2011;62.46;
45017;2011;156.11;
45035;2011;75.91;
45041;2011;72.42;
45057;2011;50.49;
45059;2011;32.85;
45060;2011;84.84;
45061;2011;126.03;
45062;2011;115.53;
45063;2011;41.40;
45064;2011;84.20;
45065;2011;52.04;
46003;2011;104.36;
46013;2011;96.18;
46014;2011;113.18;
46020;2011;83.02;
46021;2011;107.31;
46024;2011;123.37;
46025;2011;117.01;
51004;2011;110.65;
51008;2011;158.46;
51009;2011;175.01;
51012;2011;159.28;
51014;2011;88.01;
51017;2011;86.96;
51019;2011;28.45;
51065;2011;86.44;
52010;2011;185.87;
52011;2011;375.32;
52012;2011;199.99;
52015;2011;351.42;
52018;2011;339.10;
52021;2011;174.39;
52022;2011;279.08;
52025;2011;160.02;
52043;2011;224.85;
52048;2011;285.09;
52055;2011;279.99;
52063;2011;150.49;
52074;2011;211.64;
52075;2011;189.96;
53014;2011;131.34;
53020;2011;126.77;
53028;2011;112.00;
53039;2011;201.71;
53044;2011;175.35;
53046;2011;160.58;
53053;2011;254.06;
53065;2011;190.95;
53068;2011;336.28;
53070;2011;165.05;
53082;2011;187.25;
53083;2011;194.86;
53084;2011;211.74;
54007;2011;167.07;
54010;2011;107.26;
55004;2011;159.19;
55010;2011;91.32;
55022;2011;182.86;
55023;2011;178.50;
55035;2011;253.13;
55039;2011;151.66;
55040;2011;161.79;
55050;2011;126.70;
56001;2011;145.51;
56005;2011;237.32;
56011;2011;144.44;
56016;2011;158.32;
56022;2011;182.88;
56029;2011;283.37;
56044;2011;124.95;
56049;2011;207.73;
56051;2011;216.53;
56078;2011;202.26;
56085;2011;135.05;
56086;2011;207.72;
56087;2011;167.11;
56088;2011;147.13;
57003;2011;106.22;
57018;2011;108.11;
57027;2011;198.97;
57062;2011;153.11;
57064;2011;155.41;
57072;2011;59.23;
57081;2011;133.64;
57093;2011;181.93;
57094;2011;98.46;
57095;2011;67.11;
61003;2011;136.87;
61010;2011;287.89;
61012;2011;130.53;
61019;2011;304.85;
61024;2011;160.79;
61028;2011;159.66;
61031;2011;152.49;
61039;2011;123.63;
61041;2011;107.46;
61043;2011;103.51;
61048;2011;207.58;
61063;2011;267.34;
61068;2011;167.43;
61072;2011;154.50;
61079;2011;63.77;
61080;2011;239.45;
61081;2011;84.75;
62003;2011;305.50;
62006;2011;172.46;
62009;2011;220.32;
62011;2011;197.31;
62015;2011;183.40;
62022;2011;174.65;
62026;2011;149.65;
62027;2011;199.43;
62032;2011;227.96;
62038;2011;184.15;
62051;2011;276.41;
62060;2011;361.09;
62063;2011;256.97;
62079;2011;246.66;
62093;2011;317.05;
62096;2011;258.13;
62099;2011;228.50;
62100;2011;187.14;
62108;2011;230.00;
62118;2011;247.14;
62119;2011;211.23;
62120;2011;198.07;
62121;2011;167.32;
62122;2011;180.81;
63001;2011;46.62;
63003;2011;122.27;
63004;2011;96.27;
63012;2011;48.33;
63013;2011;26.43;
63020;2011;257.61;
63023;2011;66.63;
63035;2011;157.44;
63038;2011;154.38;
63040;2011;61.53;
63045;2011;128.73;
63046;2011;141.22;
63048;2011;115.31;
63049;2011;50.77;
63057;2011;238.57;
63058;2011;165.91;
63061;2011;98.29;
63067;2011;80.98;
63072;2011;65.92;
63073;2011;93.96;
63075;2011;157.97;
63076;2011;148.74;
63079;2011;175.78;
63080;2011;32.12;
63084;2011;123.86;
63086;2011;140.72;
63087;2011;80.78;
63088;2011;95.09;
63089;2011;188.28;
64008;2011;240.34;
64015;2011;246.49;
64021;2011;337.37;
64023;2011;196.96;
64025;2011;224.25;
64029;2011;199.48;
64034;2011;186.19;
64047;2011;232.56;
64056;2011;152.46;
64063;2011;108.64;
64065;2011;223.91;
64074;2011;137.90;
64075;2011;216.27;
64076;2011;188.27;
71002;2011;83.63;
71004;2011;80.53;
71011;2011;79.85;
71016;2011;97.73;
71017;2011;179.31;
71020;2011;82.98;
71022;2011;108.42;
71024;2011;42.10;
71034;2011;75.10;
71037;2011;123.10;
71045;2011;59.55;
71047;2011;56.44;
71053;2011;125.81;
71057;2011;58.01;
71066;2011;76.11;
71067;2011;42.60;
71069;2011;83.63;
71070;2011;86.67;
72003;2011;110.57;
72004;2011;54.98;
72018;2011;99.03;
72020;2011;68.92;
72021;2011;52.29;
72025;2011;41.79;
72029;2011;61.67;
72030;2011;60.67;
72037;2011;146.75;
72038;2011;87.74;
72039;2011;93.36;
72040;2011;46.57;
72041;2011;46.21;
73001;2011;68.49;
73006;2011;99.98;
73009;2011;108.34;
73022;2011;157.70;
73028;2011;0.00;
73032;2011;106.84;
73040;2011;76.17;
73042;2011;126.98;
73066;2011;118.89;
73083;2011;121.35;
73098;2011;111.41;
73107;2011;123.97;
73109;2011;171.84;
81001;2011;148.62;
81003;2011;37.35;
81004;2011;151.63;
81013;2011;66.31;
81015;2011;101.07;
82003;2011;150.80;
82005;2011;194.55;
82009;2011;76.67;
82014;2011;277.13;
82032;2011;121.92;
82036;2011;165.72;
82037;2011;109.46;
82038;2011;95.51;
83012;2011;168.96;
83013;2011;138.03;
83028;2011;214.11;
83031;2011;137.51;
83034;2011;121.26;
83040;2011;168.66;
83044;2011;133.44;
83049;2011;42.16;
83055;2011;358.91;
84009;2011;109.18;
84010;2011;71.56;
84016;2011;65.70;
84029;2011;60.68;
84033;2011;155.33;
84035;2011;78.56;
84043;2011;119.72;
84050;2011;13.59;
84059;2011;59.06;
84068;2011;145.63;
84075;2011;165.88;
84077;2011;102.35;
85007;2011;43.23;
85009;2011;48.57;
85011;2011;70.92;
85024;2011;80.84;
85026;2011;120.21;
85034;2011;90.91;
85039;2011;38.71;
85045;2011;111.29;
85046;2011;119.08;
85047;2011;91.22;
91005;2011;118.58;
91013;2011;105.40;
91015;2011;106.74;
91030;2011;160.79;
91034;2011;85.71;
91054;2011;60.21;
91059;2011;141.05;
91064;2011;137.40;
91072;2011;196.08;
91103;2011;231.69;
91114;2011;122.07;
91120;2011;234.26;
91141;2011;169.79;
91142;2011;123.86;
91143;2011;106.62;
92003;2011;112.75;
92006;2011;297.19;
92035;2011;170.76;
92045;2011;212.40;
92048;2011;131.40;
92054;2011;318.91;
92087;2011;160.37;
92094;2011;160.95;
92097;2011;92.04;
92101;2011;224.86;
92114;2011;179.22;
92137;2011;153.23;
92138;2011;306.98;
92140;2011;144.85;
92141;2011;201.96;
92142;2011;151.56;
93010;2011;118.43;
93014;2011;119.21;
93018;2011;52.08;
93022;2011;106.31;
93056;2011;167.15;
93088;2011;205.43;
93090;2011;75.78;
11001;2012;131.60;
11002;2012;194.06;
11004;2012;247.30;
11005;2012;113.41;
11007;2012;183.02;
11008;2012;190.74;
11009;2012;165.53;
11013;2012;232.66;
11016;2012;162.22;
11018;2012;130.75;
11021;2012;278.90;
11022;2012;149.29;
11023;2012;185.97;
11024;2012;178.72;
11025;2012;95.69;
11029;2012;190.95;
11030;2012;69.57;
11035;2012;271.37;
11037;2012;156.15;
11038;2012;92.34;
11039;2012;225.20;
11040;2012;155.32;
11044;2012;91.50;
11050;2012;315.82;
11052;2012;301.29;
11053;2012;100.27;
11054;2012;121.90;
11055;2012;148.63;
11056;2012;165.84;
11057;2012;96.79;
12002;2012;87.42;
12005;2012;121.87;
12007;2012;90.63;
12009;2012;131.92;
12014;2012;72.89;
12021;2012;121.38;
12025;2012;121.69;
12026;2012;79.12;
12029;2012;89.79;
12030;2012;110.07;
12034;2012;43.65;
12035;2012;122.75;
12040;2012;124.10;
13001;2012;90.33;
13002;2012;80.57;
13003;2012;106.98;
13004;2012;67.27;
13006;2012;61.37;
13008;2012;81.88;
13010;2012;110.39;
13011;2012;75.47;
13012;2012;70.05;
13013;2012;84.54;
13014;2012;147.10;
13016;2012;62.48;
13017;2012;90.37;
13019;2012;163.05;
13021;2012;78.11;
13023;2012;75.19;
13025;2012;90.56;
13029;2012;76.48;
13031;2012;62.37;
13035;2012;101.62;
13036;2012;138.01;
13037;2012;61.56;
13040;2012;85.42;
13044;2012;70.81;
13046;2012;123.66;
13049;2012;75.99;
13053;2012;70.81;
21001;2012;240.48;
21002;2012;151.31;
21003;2012;229.55;
21004;2012;256.04;
21005;2012;147.04;
21006;2012;125.55;
21007;2012;191.87;
21008;2012;226.60;
21009;2012;218.81;
21010;2012;171.74;
21011;2012;195.86;
21012;2012;206.30;
21013;2012;282.74;
21014;2012;177.89;
21015;2012;152.71;
21016;2012;244.13;
21017;2012;174.30;
21018;2012;119.25;
21019;2012;151.77;
21020;2012;0.00;
23002;2012;210.27;
23003;2012;233.33;
23009;2012;108.83;
23016;2012;234.44;
23023;2012;74.54;
23024;2012;75.23;
23025;2012;172.32;
23027;2012;151.40;
23032;2012;231.76;
23033;2012;211.28;
23038;2012;104.75;
23039;2012;72.63;
23044;2012;76.47;
23045;2012;52.77;
23047;2012;173.69;
23050;2012;227.15;
23052;2012;104.04;
23060;2012;100.74;
23062;2012;181.40;
23064;2012;92.65;
23077;2012;210.08;
23081;2012;138.47;
23086;2012;159.75;
23088;2012;189.61;
23094;2012;233.66;
23095;2012;0.00;
23096;2012;205.55;
23097;2012;107.06;
23098;2012;288.09;
23099;2012;237.50;
23100;2012;272.04;
23101;2012;245.94;
23102;2012;239.37;
23103;2012;211.47;
23104;2012;153.54;
23105;2012;154.93;
24001;2012;89.30;
24007;2012;96.92;
24008;2012;110.16;
24009;2012;139.11;
24011;2012;117.15;
24014;2012;126.39;
24016;2012;128.67;
24020;2012;89.06;
24028;2012;32.79;
24033;2012;72.73;
24038;2012;125.93;
24041;2012;83.09;
24043;2012;126.55;
24045;2012;67.10;
24048;2012;78.62;
24054;2012;40.92;
24055;2012;170.61;
24059;2012;110.68;
24062;2012;92.22;
24066;2012;36.23;
24086;2012;85.97;
24094;2012;88.37;
24104;2012;177.20;
24107;2012;92.34;
24109;2012;31.89;
24130;2012;35.23;
24133;2012;44.60;
24134;2012;74.96;
24135;2012;103.66;
24137;2012;48.19;
25005;2012;101.88;
25014;2012;248.03;
25015;2012;415.06;
25018;2012;318.37;
25023;2012;115.19;
25031;2012;133.67;
25037;2012;116.21;
25043;2012;142.08;
25044;2012;239.81;
25048;2012;135.66;
25050;2012;180.28;
25068;2012;172.60;
25072;2012;157.74;
25084;2012;215.64;
25091;2012;205.79;
25105;2012;120.03;
25107;2012;172.33;
25110;2012;351.01;
25112;2012;161.59;
25117;2012;204.24;
25118;2012;101.25;
25119;2012;446.40;
25120;2012;124.65;
25121;2012;130.79;
25122;2012;115.45;
25123;2012;115.22;
25124;2012;341.01;
31003;2012;91.29;
31004;2012;37.66;
31005;2012;75.15;
31006;2012;91.13;
31012;2012;117.10;
31022;2012;103.87;
31033;2012;59.34;
31040;2012;108.32;
31042;2012;96.08;
31043;2012;46.67;
32003;2012;60.64;
32006;2012;66.41;
32010;2012;63.64;
32011;2012;43.92;
32030;2012;15.72;
33011;2012;63.02;
33016;2012;0.00;
33021;2012;67.28;
33029;2012;65.29;
33037;2012;68.48;
33039;2012;90.04;
33040;2012;60.51;
33041;2012;21.07;
34002;2012;65.95;
34003;2012;50.60;
34009;2012;66.18;
34013;2012;86.77;
34022;2012;116.52;
34023;2012;61.91;
34025;2012;75.66;
34027;2012;122.56;
34040;2012;94.07;
34041;2012;67.42;
34042;2012;63.82;
34043;2012;159.64;
35002;2012;78.07;
35005;2012;95.67;
35006;2012;100.53;
35011;2012;29.84;
35013;2012;77.63;
35014;2012;143.81;
35029;2012;46.84;
36006;2012;84.96;
36007;2012;44.39;
36008;2012;69.42;
36010;2012;60.23;
36011;2012;90.83;
36012;2012;71.49;
36015;2012;61.48;
36019;2012;52.42;
37002;2012;58.26;
37007;2012;19.80;
37010;2012;24.51;
37011;2012;70.06;
37012;2012;71.39;
37015;2012;72.66;
37017;2012;50.92;
37018;2012;87.38;
37020;2012;59.96;
38002;2012;52.76;
38008;2012;26.13;
38014;2012;36.25;
38016;2012;24.76;
38025;2012;40.01;
41002;2012;87.68;
41011;2012;98.38;
41018;2012;62.67;
41024;2012;84.54;
41027;2012;67.65;
41034;2012;76.66;
41048;2012;77.92;
41063;2012;62.20;
41081;2012;42.98;
41082;2012;142.11;
42003;2012;55.07;
42004;2012;46.85;
42006;2012;52.55;
42008;2012;57.40;
42010;2012;151.20;
42011;2012;43.60;
42023;2012;206.33;
42025;2012;122.14;
42026;2012;64.40;
42028;2012;65.55;
43002;2012;57.40;
43005;2012;70.91;
43007;2012;46.24;
43010;2012;51.84;
43014;2012;45.09;
43018;2012;67.97;
44001;2012;134.71;
44011;2012;85.24;
44012;2012;158.06;
44013;2012;107.25;
44019;2012;87.24;
44020;2012;50.51;
44021;2012;178.61;
44029;2012;68.87;
44034;2012;91.21;
44036;2012;73.38;
44040;2012;158.24;
44043;2012;109.82;
44045;2012;85.24;
44048;2012;151.35;
44049;2012;76.51;
44052;2012;76.87;
44064;2012;219.57;
44072;2012;63.16;
44073;2012;50.56;
44080;2012;61.53;
44081;2012;72.61;
45017;2012;157.77;
45035;2012;67.28;
45041;2012;54.67;
45057;2012;66.49;
45059;2012;47.02;
45060;2012;95.03;
45061;2012;74.10;
45062;2012;25.35;
45063;2012;44.89;
45064;2012;99.48;
45065;2012;54.66;
46003;2012;74.94;
46013;2012;95.00;
46014;2012;119.24;
46020;2012;95.41;
46021;2012;99.37;
46024;2012;100.03;
46025;2012;80.23;
51004;2012;134.39;
51008;2012;148.43;
51009;2012;155.27;
51012;2012;74.98;
51014;2012;61.93;
51017;2012;62.67;
51019;2012;90.85;
51065;2012;105.95;
52010;2012;281.91;
52011;2012;391.36;
52012;2012;220.25;
52015;2012;443.24;
52018;2012;271.94;
52021;2012;176.89;
52022;2012;243.45;
52025;2012;232.65;
52043;2012;287.29;
52048;2012;271.69;
52055;2012;330.09;
52063;2012;256.01;
52074;2012;194.75;
52075;2012;201.94;
53014;2012;171.60;
53020;2012;146.68;
53028;2012;119.48;
53039;2012;200.82;
53044;2012;229.14;
53046;2012;135.72;
53053;2012;261.84;
53065;2012;116.38;
53068;2012;290.93;
53070;2012;227.39;
53082;2012;170.49;
53083;2012;252.61;
53084;2012;182.63;
54007;2012;160.28;
54010;2012;130.98;
55004;2012;167.34;
55010;2012;267.20;
55022;2012;180.99;
55023;2012;138.87;
55035;2012;283.21;
55039;2012;375.94;
55040;2012;169.38;
55050;2012;191.87;
56001;2012;193.52;
56005;2012;198.44;
56011;2012;190.57;
56016;2012;183.36;
56022;2012;225.95;
56029;2012;586.94;
56044;2012;198.02;
56049;2012;177.65;
56051;2012;230.54;
56078;2012;242.47;
56085;2012;255.40;
56086;2012;185.34;
56087;2012;194.78;
56088;2012;179.58;
57003;2012;177.02;
57018;2012;80.83;
57027;2012;188.72;
57062;2012;134.14;
57064;2012;157.89;
57072;2012;95.15;
57081;2012;162.09;
57093;2012;158.34;
57094;2012;152.21;
57095;2012;179.88;
61003;2012;171.52;
61010;2012;150.75;
61012;2012;61.90;
61019;2012;326.25;
61024;2012;322.78;
61028;2012;330.36;
61031;2012;194.71;
61039;2012;104.55;
61041;2012;124.53;
61043;2012;317.96;
61048;2012;88.18;
61063;2012;290.37;
61068;2012;359.21;
61072;2012;220.55;
61079;2012;86.41;
61080;2012;306.95;
61081;2012;262.05;
62003;2012;310.46;
62006;2012;254.14;
62009;2012;190.18;
62011;2012;173.11;
62015;2012;207.31;
62022;2012;149.50;
62026;2012;131.41;
62027;2012;208.19;
62032;2012;157.13;
62038;2012;196.86;
62051;2012;312.44;
62060;2012;411.39;
62063;2012;337.50;
62079;2012;218.73;
62093;2012;397.48;
62096;2012;309.27;
62099;2012;217.22;
62100;2012;292.73;
62108;2012;241.81;
62118;2012;312.50;
62119;2012;294.63;
62120;2012;230.45;
62121;2012;463.01;
62122;2012;184.28;
63001;2012;87.16;
63003;2012;102.11;
63004;2012;147.32;
63012;2012;25.87;
63013;2012;52.11;
63020;2012;279.25;
63023;2012;78.24;
63035;2012;164.11;
63038;2012;151.19;
63040;2012;79.98;
63045;2012;133.33;
63046;2012;199.65;
63048;2012;170.19;
63049;2012;69.52;
63057;2012;196.59;
63058;2012;191.64;
63061;2012;119.72;
63067;2012;84.77;
63072;2012;119.31;
63073;2012;102.45;
63075;2012;123.29;
63076;2012;215.30;
63079;2012;219.02;
63080;2012;87.63;
63084;2012;223.90;
63086;2012;226.28;
63087;2012;143.08;
63088;2012;119.59;
63089;2012;240.04;
64008;2012;302.27;
64015;2012;126.58;
64021;2012;266.09;
64023;2012;158.59;
64025;2012;410.17;
64029;2012;135.02;
64034;2012;105.40;
64047;2012;121.75;
64056;2012;185.44;
64063;2012;129.15;
64065;2012;291.40;
64074;2012;170.98;
64075;2012;91.46;
64076;2012;180.77;
71002;2012;131.99;
71004;2012;95.03;
71011;2012;90.34;
71016;2012;143.60;
71017;2012;179.29;
71020;2012;84.25;
71022;2012;121.98;
71024;2012;65.28;
71034;2012;105.08;
71037;2012;91.46;
71045;2012;70.08;
71047;2012;98.20;
71053;2012;80.65;
71057;2012;91.93;
71066;2012;135.12;
71067;2012;111.93;
71069;2012;141.94;
71070;2012;116.49;
72003;2012;152.66;
72004;2012;97.33;
72018;2012;179.33;
72020;2012;114.95;
72021;2012;125.17;
72025;2012;96.88;
72029;2012;91.68;
72030;2012;83.11;
72037;2012;95.48;
72038;2012;105.42;
72039;2012;117.54;
72040;2012;141.60;
72041;2012;106.86;
73001;2012;167.75;
73006;2012;72.68;
73009;2012;116.46;
73022;2012;152.75;
73028;2012;666.67;
73032;2012;82.08;
73040;2012;129.52;
73042;2012;134.95;
73066;2012;102.74;
73083;2012;97.85;
73098;2012;83.03;
73107;2012;157.90;
73109;2012;143.49;
81001;2012;111.92;
81003;2012;46.85;
81004;2012;202.50;
81013;2012;64.68;
81015;2012;87.99;
82003;2012;166.53;
82005;2012;91.32;
82009;2012;64.86;
82014;2012;195.70;
82032;2012;120.41;
82036;2012;86.56;
82037;2012;125.92;
82038;2012;28.30;
83012;2012;192.48;
83013;2012;115.80;
83028;2012;164.17;
83031;2012;112.46;
83034;2012;148.16;
83040;2012;122.75;
83044;2012;74.50;
83049;2012;33.25;
83055;2012;249.54;
84009;2012;69.08;
84010;2012;56.80;
84016;2012;51.61;
84029;2012;143.71;
84033;2012;94.14;
84035;2012;104.40;
84043;2012;99.76;
84050;2012;53.43;
84059;2012;93.20;
84068;2012;211.54;
84075;2012;262.55;
84077;2012;112.18;
85007;2012;51.48;
85009;2012;52.08;
85011;2012;77.72;
85024;2012;88.57;
85026;2012;191.44;
85034;2012;133.43;
85039;2012;57.03;
85045;2012;114.83;
85046;2012;130.43;
85047;2012;90.81;
91005;2012;142.10;
91013;2012;55.68;
91015;2012;39.60;
91030;2012;137.59;
91034;2012;104.91;
91054;2012;50.37;
91059;2012;135.93;
91064;2012;95.62;
91072;2012;135.20;
91103;2012;162.84;
91114;2012;150.66;
91120;2012;158.81;
91141;2012;232.83;
91142;2012;135.41;
91143;2012;106.09;
92003;2012;178.54;
92006;2012;232.83;
92035;2012;155.88;
92045;2012;165.88;
92048;2012;178.76;
92054;2012;261.39;
92087;2012;200.54;
92094;2012;186.58;
92097;2012;122.67;
92101;2012;139.92;
92114;2012;258.68;
92137;2012;178.59;
92138;2012;263.16;
92140;2012;206.65;
92141;2012;171.18;
92142;2012;142.62;
93010;2012;161.62;
93014;2012;211.46;
93018;2012;59.08;
93022;2012;160.54;
93056;2012;219.53;
93088;2012;197.31;
93090;2012;182.07;
11001;2013;164.43;
11002;2013;154.91;
11004;2013;168.51;
11005;2013;106.22;
11007;2013;198.69;
11008;2013;109.02;
11009;2013;136.74;
11013;2013;175.05;
11016;2013;144.02;
11018;2013;104.28;
11021;2013;219.07;
11022;2013;143.52;
11023;2013;122.19;
11024;2013;145.68;
11025;2013;92.21;
11029;2013;146.69;
11030;2013;88.45;
11035;2013;273.92;
11037;2013;229.56;
11038;2013;94.40;
11039;2013;238.00;
11040;2013;114.94;
11044;2013;118.44;
11050;2013;185.57;
11052;2013;203.09;
11053;2013;112.54;
11054;2013;201.34;
11055;2013;80.68;
11056;2013;93.49;
11057;2013;108.84;
12002;2013;99.56;
12005;2013;66.46;
12007;2013;62.96;
12009;2013;136.04;
12014;2013;78.25;
12021;2013;122.04;
12025;2013;122.81;
12026;2013;90.20;
12029;2013;88.73;
12030;2013;156.14;
12034;2013;40.07;
12035;2013;134.67;
12040;2013;128.65;
13001;2013;74.67;
13002;2013;106.38;
13003;2013;62.64;
13004;2013;102.22;
13006;2013;63.29;
13008;2013;84.39;
13010;2013;109.60;
13011;2013;85.80;
13012;2013;77.54;
13013;2013;89.15;
13014;2013;133.46;
13016;2013;45.02;
13017;2013;123.46;
13019;2013;156.53;
13021;2013;87.15;
13023;2013;109.93;
13025;2013;75.83;
13029;2013;109.49;
13031;2013;84.22;
13035;2013;85.06;
13036;2013;110.98;
13037;2013;60.11;
13040;2013;66.80;
13044;2013;79.42;
13046;2013;79.37;
13049;2013;70.31;
13053;2013;108.85;
21001;2013;186.49;
21002;2013;167.85;
21003;2013;346.41;
21004;2013;215.12;
21005;2013;120.55;
21006;2013;148.56;
21007;2013;180.34;
21008;2013;201.85;
21009;2013;199.16;
21010;2013;173.26;
21011;2013;219.88;
21012;2013;175.40;
21013;2013;190.19;
21014;2013;104.02;
21015;2013;133.73;
21016;2013;215.48;
21017;2013;214.91;
21018;2013;139.56;
21019;2013;153.69;
21020;2013;0.00;
23002;2013;279.44;
23003;2013;244.30;
23009;2013;274.14;
23016;2013;296.12;
23023;2013;75.93;
23024;2013;63.61;
23025;2013;188.13;
23027;2013;231.44;
23032;2013;127.34;
23033;2013;230.73;
23038;2013;99.25;
23039;2013;94.51;
23044;2013;46.51;
23045;2013;92.59;
23047;2013;336.07;
23050;2013;213.55;
23052;2013;128.00;
23060;2013;82.05;
23062;2013;197.49;
23064;2013;110.57;
23077;2013;187.62;
23081;2013;222.70;
23086;2013;270.27;
23088;2013;169.90;
23094;2013;336.54;
23095;2013;0.00;
23096;2013;223.53;
23097;2013;157.69;
23098;2013;393.39;
23099;2013;274.27;
23100;2013;390.98;
23101;2013;204.73;
23102;2013;386.29;
23103;2013;204.77;
23104;2013;207.87;
23105;2013;254.81;
24001;2013;75.21;
24007;2013;66.27;
24008;2013;218.09;
24009;2013;127.97;
24011;2013;105.51;
24014;2013;116.65;
24016;2013;166.02;
24020;2013;95.79;
24028;2013;52.89;
24033;2013;64.67;
24038;2013;122.46;
24041;2013;89.61;
24043;2013;161.71;
24045;2013;69.33;
24048;2013;58.97;
24054;2013;53.13;
24055;2013;196.33;
24059;2013;123.11;
24062;2013;123.83;
24066;2013;50.05;
24086;2013;179.10;
24094;2013;159.34;
24104;2013;157.67;
24107;2013;103.25;
24109;2013;51.38;
24130;2013;63.92;
24133;2013;71.04;
24134;2013;90.92;
24135;2013;152.34;
24137;2013;47.73;
25005;2013;103.65;
25014;2013;219.33;
25015;2013;299.72;
25018;2013;182.47;
25023;2013;171.03;
25031;2013;171.87;
25037;2013;94.38;
25043;2013;195.15;
25044;2013;219.26;
25048;2013;172.02;
25050;2013;261.14;
25068;2013;100.61;
25072;2013;176.99;
25084;2013;166.04;
25091;2013;244.04;
25105;2013;158.97;
25107;2013;177.59;
25110;2013;224.85;
25112;2013;183.20;
25117;2013;103.45;
25118;2013;196.82;
25119;2013;280.95;
25120;2013;127.35;
25121;2013;135.84;
25122;2013;144.23;
25123;2013;197.95;
25124;2013;358.93;
31003;2013;166.09;
31004;2013;34.41;
31005;2013;81.69;
31006;2013;109.72;
31012;2013;76.49;
31022;2013;105.35;
31033;2013;54.99;
31040;2013;87.01;
31042;2013;79.81;
31043;2013;53.59;
32003;2013;69.39;
32006;2013;35.02;
32010;2013;51.74;
32011;2013;35.57;
32030;2013;15.69;
33011;2013;41.36;
33016;2013;94.12;
33021;2013;43.55;
33029;2013;92.86;
33037;2013;53.06;
33039;2013;71.81;
33040;2013;34.59;
33041;2013;48.95;
34002;2013;112.28;
34003;2013;50.19;
34009;2013;77.65;
34013;2013;64.65;
34022;2013;98.24;
34023;2013;52.29;
34025;2013;70.89;
34027;2013;100.18;
34040;2013;80.94;
34041;2013;113.22;
34042;2013;97.71;
34043;2013;146.07;
35002;2013;44.28;
35005;2013;86.53;
35006;2013;35.13;
35011;2013;42.94;
35013;2013;58.74;
35014;2013;65.72;
35029;2013;41.72;
36006;2013;55.26;
36007;2013;72.88;
36008;2013;91.34;
36010;2013;104.11;
36011;2013;76.23;
36012;2013;66.25;
36015;2013;83.41;
36019;2013;53.97;
37002;2013;21.32;
37007;2013;34.95;
37010;2013;35.95;
37011;2013;29.06;
37012;2013;103.87;
37015;2013;48.64;
37017;2013;47.71;
37018;2013;91.86;
37020;2013;136.81;
38002;2013;38.15;
38008;2013;42.08;
38014;2013;39.83;
38016;2013;23.04;
38025;2013;53.77;
41002;2013;93.81;
41011;2013;83.90;
41018;2013;51.89;
41024;2013;55.46;
41027;2013;80.38;
41034;2013;75.87;
41048;2013;82.76;
41063;2013;89.64;
41081;2013;39.94;
41082;2013;164.78;
42003;2013;72.32;
42004;2013;38.18;
42006;2013;47.65;
42008;2013;39.40;
42010;2013;117.65;
42011;2013;69.72;
42023;2013;227.17;
42025;2013;113.90;
42026;2013;61.85;
42028;2013;46.31;
43002;2013;43.87;
43005;2013;58.63;
43007;2013;194.06;
43010;2013;55.47;
43014;2013;51.58;
43018;2013;80.20;
44001;2013;133.97;
44011;2013;85.93;
44012;2013;148.98;
44013;2013;165.78;
44019;2013;61.53;
44020;2013;86.41;
44021;2013;156.50;
44029;2013;91.32;
44034;2013;89.17;
44036;2013;52.54;
44040;2013;207.70;
44043;2013;113.62;
44045;2013;57.58;
44048;2013;159.95;
44049;2013;149.98;
44052;2013;126.79;
44064;2013;273.45;
44072;2013;53.72;
44073;2013;74.87;
44080;2013;72.32;
44081;2013;83.68;
45017;2013;224.69;
45035;2013;67.32;
45041;2013;104.60;
45057;2013;85.50;
45059;2013;62.48;
45060;2013;90.68;
45061;2013;193.05;
45062;2013;25.25;
